striker,bowler,runs_scored,balls_bowled,outs,h2h_factor_bat,h2h_factor_bowl
GJ Maxwell,R Shepherd,39,23,2,1.0885856114887669,0.9114143885112331
GJ Maxwell,RA Jadeja,85,48,2,1.1237691679598363,0.8762308320401637
GJ Maxwell,RD Chahar,90,61,2,1.031085919456816,0.968914080543184
GJ Maxwell,Rashid Khan,96,73,4,0.963944927822516,1.0360550721774842
GJ Maxwell,Ravi Bishnoi,54,38,1,1.01791471938461,0.9820852806153899
GJ Maxwell,S Lamichhane,72,34,1,1.2387035781904598,0.7612964218095402
GJ Maxwell,SH Johnson,48,22,1,1.2453758625254623,0.7546241374745377
GJ Maxwell,SN Thakur,61,43,2,1.0038000886332892,0.9961999113667108
GJ Maxwell,SNJ O'Keefe,44,35,1,0.9551578563840873,1.0448421436159125
GJ Maxwell,SP Narine,24,29,2,0.7623660344239831,1.237633965576017
GJ Maxwell,Shakib Al Hasan,44,23,0,1.1680636415912677,0.8319363584087323
GJ Maxwell,T Natarajan,33,32,4,0.846505421466058,1.1534945785339419
GJ Maxwell,T Sangha,36,36,3,0.8363184629246035,1.1636815370753966
GJ Maxwell,TA Boult,56,48,2,0.9121403400793103,1.0878596599206896
GJ Maxwell,TK Curran,30,20,0,1.0364775512695459,0.9635224487304541
GJ Maxwell,TS Rogers,40,22,0,1.1388761833662873,0.8611238166337127
GJ Maxwell,W Sutherland,52,25,0,1.2179608250795964,0.7820391749204036
GJ Maxwell,YS Chahal,105,52,0,1.216401834584523,0.7835981654154771
GSNFG Jayasuriya,MW Short,19,23,0,0.7867852667028159,1.213214733297184
Gulbadin Naib,AR Patel,20,21,1,0.8221425468536091,1.177857453146391
Gulbadin Naib,LH Ferguson,47,24,1,1.1817662326244682,0.8182337673755318
Gulbadin Naib,PWH de Silva,35,35,1,0.8518886580500328,1.1481113419499671
Gulbadin Naib,SM Curran,38,30,0,0.9680613912055667,1.0319386087944333
Gurkeerat Singh,T Natarajan,26,20,0,0.9680613912055667,1.0319386087944333
H Klaasen,A Nortje,50,32,1,1.0623424252901832,0.9376575747098168
H Klaasen,AD Russell,40,21,0,1.1388761833662873,0.8611238166337127
H Klaasen,AJ Hosein,30,21,1,1.006914867811777,0.993085132188223
H Klaasen,AR Patel,109,59,2,1.1528719796459554,0.8471280203540446
H Klaasen,AS Joseph,43,30,2,1.0037074132577537,0.9962925867422463
H Klaasen,AU Rashid,65,43,2,1.036189030843888,0.9638109691561121
H Klaasen,Arshdeep Singh,23,24,5,0.8138795979750322,1.1861204020249678
H Klaasen,Avesh Khan,26,24,1,0.8789604249176572,1.1210395750823428
H Klaasen,CV Varun,112,52,3,1.2213612366700735,0.7786387633299265
H Klaasen,D Wiese,45,25,0,1.136410388648648,0.8635896113513519
H Klaasen,FD Adams,48,21,0,1.2709629966193,0.7290370033807001
H Klaasen,GF Linde,27,28,1,0.8319144383006352,1.1680855616993648
H Klaasen,HH Pandya,83,52,2,1.058906520363306,0.9410934796366941
H Klaasen,HV Patel,51,38,3,0.9693963705875274,1.0306036294124725
H Klaasen,Haris Rauf,49,27,1,1.1403703102257812,0.8596296897742188
H Klaasen,Harpreet Brar,28,20,2,0.9879271228182775,1.0120728771817225
H Klaasen,Harshit Rana,48,26,2,1.137261024287141,0.862738975712859
H Klaasen,JJ Bumrah,75,43,2,1.10076714689725,0.89923285310275
H Klaasen,KH Pandya,25,22,0,0.9107724707667078,1.0892275292332922
H Klaasen,Kuldeep Yadav,60,36,1,1.10064915910047,0.8993508408995301
H Klaasen,L Ngidi,53,21,0,1.3336462217912062,0.6663537782087938
H Klaasen,LA Dawson,37,24,1,1.0485363948993718,0.9514636051006282
H Klaasen,M Pathirana,32,32,3,0.8354069438930718,1.1645930561069282
H Klaasen,M Prasidh Krishna,56,33,1,1.1079875286465835,0.8920124713534165
H Klaasen,M Pretorius,33,20,0,1.08496214548843,0.91503785451157
H Klaasen,M Theekshana,38,34,1,0.8998972863890746,1.1001027136109254
H Klaasen,MA Starc,45,20,0,1.2318229398343095,0.7681770601656905
H Klaasen,Mustafizur Rahman,25,31,0,0.7898433607761808,1.2101566392238192
H Klaasen,N Burger,38,26,1,1.0225587384724526,0.9774412615275474
H Klaasen,OC McCoy,39,20,2,1.1383123921142282,0.8616876078857718
H Klaasen,PJ Cummins,29,21,1,0.989990723518691,1.0100092764813091
H Klaasen,PWH de Silva,34,27,0,0.9618764729456424,1.0381235270543576
H Klaasen,R Shepherd,44,24,0,1.1242775458044156,0.8757224541955844
H Klaasen,RA Jadeja,36,32,1,0.9014274394378222,1.098572560562178
H Klaasen,Rashid Khan,138,78,3,1.1182135067394827,0.8817864932605173
H Klaasen,Ravi Bishnoi,36,22,0,1.082757422677691,0.917242577322309
H Klaasen,S Muthusamy,44,32,1,0.9965655307820239,1.003434469217976
H Klaasen,SM Curran,36,23,1,1.055667931978942,0.9443320680210581
H Klaasen,SN Thakur,35,22,2,1.0539967224375466,0.9460032775624534
H Klaasen,SP Narine,87,52,1,1.1165488429447763,0.8834511570552237
H Klaasen,Sandeep Sharma,45,27,2,1.0810048235652923,0.9189951764347077
H Klaasen,TA Boult,43,29,0,1.040689426658415,0.959310573341585
H Klaasen,YS Chahal,97,52,3,1.1472023623028589,0.8527976376971411
HC Brook,AR Patel,44,30,0,1.0364775512695459,0.9635224487304541
HC Brook,CAJ Morris,36,22,0,1.082757422677691,0.917242577322309
HC Brook,CV Varun,45,30,3,1.022601723895616,0.977398276104384
HC Brook,EG Barnard,51,24,0,1.2296340919151518,0.7703659080848482
HC Brook,Haris Rauf,60,37,1,1.086526824583977,0.913473175416023
HC Brook,IS Sodhi,56,34,3,1.072727876974965,0.9272721230250349
HC Brook,Iftikhar Ahmed,24,21,0,0.911961331081398,1.088038668918602
HC Brook,JB Lintott,25,20,1,0.9411239481143202,1.05887605188568
HC Brook,L Wood,57,28,1,1.1696153213770757,0.8303846786229243
HC Brook,LH Ferguson,45,21,0,1.1578304835214128,0.8421695164785872
HC Brook,MJJ Critchley,29,23,0,0.9576887291094921,1.042311270890508
HC Brook,MW Parkinson,41,24,0,1.1073778552444122,0.8926221447555878
HC Brook,Mohammad Nawaz,23,20,0,0.9133924207511874,1.0866075792488126
HC Brook,Mohammad Wasim,55,27,1,1.2081732242036072,0.7918267757963928
HC Brook,Shadab Khan,28,30,2,0.8099382692526635,1.1900617307473365
HC Brook,Shahnawaz Dhani,61,29,1,1.229666140760975,0.770333859239025
HC Brook,TW Hartley,25,20,0,0.9501879513323366,1.0498120486676634
HC Brook,Waqas Maqsood,41,20,1,1.2052267125198597,0.7947732874801403
HD Rutherford,DAJ Bracewell,60,34,2,1.0999072317097232,0.9000927682902768
HD Rutherford,MJ Henry,18,22,1,0.7626338502914682,1.2373661497085318
HE van der Dussen,AD Russell,32,23,1,0.9952932711779849,1.004706728822015
HE van der Dussen,AU Rashid,50,50,0,0.8944271909999159,1.1055728090000843
HE van der Dussen,BA Stokes,36,24,2,1.024276748317005,0.975723251682995
HE van der Dussen,BC Fortuin,31,31,1,0.8492013054293176,1.1507986945706823
HE van der Dussen,CJ Jordan,84,53,0,1.0990611038395663,0.9009388961604337
HE van der Dussen,DJ Bravo,29,27,1,0.8772974373898477,1.1227025626101523
HE van der Dussen,G Coetzee,42,28,0,1.0452614163793805,0.9547385836206195
HE van der Dussen,M Jansen,36,25,0,1.0220427723786458,0.9779572276213542
HE van der Dussen,MM Ali,30,27,0,0.9075345985796066,1.0924654014203934
HE van der Dussen,Mujeeb Ur Rahman,35,23,0,1.0469239176945924,0.9530760823054076
HE van der Dussen,Naveen-ul-Haq,49,21,0,1.283744522870497,0.7162554771295031
HE van der Dussen,OC McCoy,40,22,1,1.1368674207960805,0.8631325792039195
HE van der Dussen,R Shepherd,38,23,0,1.0888024077994196,0.9111975922005804
HE van der Dussen,WG Jacks,24,22,0,0.8934974327538173,1.1065025672461828
HG Kuhn,G Coetzee,23,23,1,0.8438009243891594,1.1561990756108407
HH Pandya,A Nortje,71,50,3,0.9907923434237442,1.0092076565762558
HH Pandya,A Zampa,58,30,2,1.165700280027908,0.8342997199720921
HH Pandya,AJ Hosein,24,30,0,0.7855844048495726,1.2144155951504274
HH Pandya,AR Patel,45,45,0,0.888015443881146,1.1119845561188542
HH Pandya,AS Joseph,29,26,2,0.8839720546525175,1.1160279453474824
HH Pandya,AU Rashid,15,24,0,0.6952902785373685,1.3047097214626315
HH Pandya,Arshdeep Singh,20,27,1,0.728555866624963,1.271444133375037
HH Pandya,Avesh Khan,39,47,3,0.7641034637687916,1.2358965362312084
HH Pandya,B Kumar,27,21,1,0.9552433176517737,1.0447566823482264
HH Pandya,CJ Jordan,105,49,4,1.2244948979485546,0.7755051020514454
HH Pandya,CV Varun,27,27,0,0.8645395140932376,1.1354604859067625
HH Pandya,DR Sams,48,21,0,1.2709629966193,0.7290370033807001
HH Pandya,HV Patel,34,23,3,1.0132210900024106,0.9867789099975894
HH Pandya,Haris Rauf,28,23,2,0.9223787772361484,1.0776212227638515
HH Pandya,JC Archer,62,46,1,0.9876317195057377,1.0123682804942624
HH Pandya,JO Holder,33,29,4,0.873907481209702,1.1260925187902981
HH Pandya,JR Hazlewood,59,32,2,1.1392980294900892,0.8607019705099108
HH Pandya,K Rabada,55,32,1,1.0826360608884846,0.9173639391115154
HH Pandya,KA Maharaj,24,33,1,0.7253481027271459,1.2746518972728542
HH Pandya,KH Pandya,29,31,1,0.821351028197285,1.178648971802715
HH Pandya,KK Ahmed,48,31,3,1.0392482217254198,0.9607517782745802
HH Pandya,Kuldeep Yadav,40,33,0,0.9521540855331151,1.047845914466885
HH Pandya,M Jansen,56,36,1,1.0633281086601005,0.9366718913398995
HH Pandya,M Prasidh Krishna,43,35,2,0.9311393065289776,1.0688606934710223
HH Pandya,MA Wood,34,32,2,0.8648699324175861,1.1351300675824139
HH Pandya,MJ Santner,29,26,0,0.9078897159147339,1.0921102840852661
HH Pandya,MP Stoinis,48,23,2,1.20767730460156,0.7923226953984399
HH Pandya,Mustafizur Rahman,58,29,0,1.1807987611298185,0.8192012388701815
HH Pandya,Naveen-ul-Haq,37,22,2,1.0836925811269589,0.9163074188730411
HH Pandya,OC McCoy,27,21,0,0.9641745967724024,1.0358254032275975
HH Pandya,PJ Cummins,80,43,1,1.1692630498455936,0.8307369501544064
HH Pandya,PWH de Silva,38,41,1,0.8239955346450505,1.1760044653549495
HH Pandya,R Ashwin,71,41,0,1.1318881268514644,0.8681118731485356
HH Pandya,Ravi Bishnoi,72,34,0,1.2368569545628225,0.7631430454371775
HH Pandya,SM Curran,64,30,1,1.2393546707863734,0.7606453292136266
HH Pandya,SP Narine,28,21,0,0.9809616273258166,1.0190383726741834
HH Pandya,TA Boult,25,24,2,0.8535639569308374,1.1464360430691625
HH Pandya,TG Southee,25,22,2,0.890789814438004,1.109210185561996
HH Pandya,Washington Sundar,19,21,0,0.8175623298962019,1.182437670103798
HH Pandya,YS Chahal,62,66,3,0.8171749456358116,1.1828250543641885
HR Cooper,R Ravindra,33,25,0,0.9809616273258166,1.0190383726741834
HT Tector,Naveen-ul-Haq,50,23,1,1.2441165889724812,0.7558834110275188
HT Tector,Rashid Khan,37,44,1,0.7867077544483027,1.2132922455516972
HWR Cartwright,AJ Tye,28,23,0,0.9419947119103592,1.0580052880896407
HWR Cartwright,CJ Green,34,27,1,0.9499206316051917,1.0500793683948082
HWR Cartwright,CJ Jordan,26,31,0,0.8037240510463867,1.1962759489536134
HWR Cartwright,JA Richardson,11,20,0,0.6502746672423453,1.3497253327576546
HWR Cartwright,NT Ellis,48,41,1,0.9157131713833202,1.0842868286166798
HWR Cartwright,SNJ O'Keefe,28,20,0,1.002853072844814,0.997146927155186
Haider Ali,CJ Jordan,29,20,2,1.0054139161843458,0.9945860838156542
Harpreet Brar,B Kumar,39,22,0,1.1251089413341848,0.8748910586658152
Himanshu Rana,SZ Mulani,35,24,0,1.0270623850853184,0.9729376149146816
I Kaia,Fazalhaq Farooqi,14,20,1,0.7042726744663603,1.2957273255336397
IA Karim,DS Airee,14,21,0,0.7107340270050795,1.2892659729949205
Ibrahim Zadran,AR Patel,19,23,2,0.759813641747985,1.240186358252015
Ibrahim Zadran,M Theekshana,38,28,1,0.9869350618589506,1.0130649381410493
Ibrahim Zadran,PWH de Silva,30,38,0,0.7925973292383652,1.2074026707616348
Ibrahim Zadran,Shakib Al Hasan,9,21,2,0.5468275854081113,1.4531724145918887
Iftikhar Ahmed,Mohammad Nabi,27,29,0,0.8394696895099377,1.1605303104900622
Iftikhar Ahmed,Rashid Khan,46,55,1,0.7912508591325017,1.2087491408674982
Imad Wasim,AD Russell,43,26,0,1.0924717412796112,0.9075282587203888
Imad Wasim,Azmatullah Omarzai,19,20,0,0.834950811211569,1.165049188788431
Imad Wasim,CJ Jordan,32,24,0,0.9844505356506528,1.0155494643493472
Imad Wasim,PWH de Silva,15,20,1,0.7289914755527471,1.2710085244472529
Imad Wasim,Rashid Khan,33,50,2,0.6866065623255951,1.3133934376744048
Imad Wasim,SP Narine,39,41,0,0.8637008128262096,1.1362991871737904
Imad Wasim,Sikandar Raza,15,28,1,0.6200724118345916,1.3799275881654083
Imad Wasim,TA Boult,25,20,2,0.933503385868831,1.066496614131169
Ishan Kishan,A Nortje,110,56,2,1.1873482717245798,0.8126517282754202
Ishan Kishan,A Zampa,41,25,0,1.0870668267012318,0.9129331732987682
Ishan Kishan,AJ Hosein,26,20,0,0.9277258887598884,1.0722741112401115
Ishan Kishan,AR Patel,79,48,1,1.0935378698912523,0.9064621301087477
Ishan Kishan,Arshdeep Singh,70,46,4,1.0312508234515816,0.9687491765484184
Ishan Kishan,B Kumar,62,34,1,1.149468273126479,0.8505317268735211
Ishan Kishan,BA Stokes,30,23,1,0.9636885659661596,1.0363114340338404
Ishan Kishan,C Sakariya,47,24,1,1.1372223728342339,0.8627776271657661
Ishan Kishan,CV Varun,31,21,1,1.023559216356218,0.9764407836437821
Ishan Kishan,D Pretorius,30,24,1,0.9441549509633318,1.0558450490366682
Ishan Kishan,GJ Maxwell,44,26,0,1.1044764062070913,0.8955235937929087
Ishan Kishan,JC Archer,72,44,0,1.0954451150103321,0.9045548849896679
Ishan Kishan,JO Holder,33,31,0,0.8948804724139611,1.105119527586039
Ishan Kishan,JR Hazlewood,47,31,0,1.0537971717852885,0.9462028282147115
Ishan Kishan,K Rabada,72,44,2,1.0785271342070069,0.9214728657929931
Ishan Kishan,KA Maharaj,67,25,1,1.3835771443203715,0.6164228556796285
Ishan Kishan,KH Pandya,70,48,0,1.053429772559275,0.946570227440725
Ishan Kishan,KK Ahmed,95,52,0,1.1711551543687095,0.8288448456312905
Ishan Kishan,Kuldeep Yadav,20,20,2,0.834950811211569,1.165049188788431
Ishan Kishan,Lalit Yadav,24,30,0,0.7855844048495726,1.2144155951504274
Ishan Kishan,M Jansen,44,31,3,0.9796014738754978,1.0203985261245023
Ishan Kishan,M Prasidh Krishna,30,24,1,0.9258200997725514,1.0741799002274486
Ishan Kishan,M Theekshana,29,21,0,0.9974661776271936,1.0025338223728064
Ishan Kishan,MP Stoinis,45,35,2,0.9525476044668373,1.0474523955331627
Ishan Kishan,Mohammed Shami,51,42,0,0.9636664678323563,1.0363335321676437
Ishan Kishan,Mohammed Siraj,63,53,1,0.9418568572891751,1.0581431427108248
Ishan Kishan,Mohsin Khan,40,28,0,1.0215634276610992,0.9784365723389008
Ishan Kishan,NA Saini,38,20,0,1.16128008188009,0.8387199181199101
Ishan Kishan,OC McCoy,12,20,1,0.6520297977415275,1.3479702022584725
Ishan Kishan,PJ Cummins,31,25,4,0.9268995938842876,1.0731004061157123
Ishan Kishan,PVD Chameera,30,30,0,0.8684962373468951,1.131503762653105
Ishan Kishan,R Ashwin,45,51,1,0.8102287258763997,1.1897712741236002
Ishan Kishan,RA Jadeja,29,23,3,0.9357584583318199,1.06424154166818
Ishan Kishan,RJW Topley,27,22,0,0.9443750080577926,1.0556249919422074
Ishan Kishan,RL Chase,19,28,2,0.6900458429018484,1.3099541570981517
Ishan Kishan,Rashid Khan,87,68,3,0.954177017912612,1.045822982087388
Ishan Kishan,Ravi Bishnoi,34,38,4,0.7894606515215005,1.2105393484784996
Ishan Kishan,SN Thakur,59,32,1,1.1539992572416524,0.8460007427583476
Ishan Kishan,SP Narine,47,37,0,0.9775550621903094,1.0224449378096905
Ishan Kishan,SS Cottrell,14,22,1,0.6725798364236296,1.3274201635763703
Ishan Kishan,Sandeep Sharma,74,43,4,1.095996944487338,0.9040030555126619
Ishan Kishan,T Natarajan,44,30,0,1.0364775512695459,0.9635224487304541
Ishan Kishan,T Sangha,53,23,1,1.2808964252327013,0.7191035747672987
Ishan Kishan,TA Boult,66,67,3,0.8370320192676727,1.1629679807323274
Ishan Kishan,TU Deshpande,39,33,1,0.9246410324883052,1.0753589675116948
Ishan Kishan,WD Parnell,21,25,0,0.7957027442097062,1.2042972557902938
Ishan Kishan,Washington Sundar,34,41,0,0.8138521983117475,1.1861478016882525
Ishan Kishan,YS Chahal,49,30,2,1.0714476188783097,0.9285523811216903
J Charles,AJ Hosein,28,29,0,0.8534369805691312,1.146563019430869
J Charles,CJ Green,41,39,2,0.8627326887905038,1.1372673112094962
J Charles,Fazalhaq Farooqi,53,39,3,0.9757349066517031,1.0242650933482969
J Charles,GF Linde,21,29,0,0.7502249252215267,1.2497750747784733
J Charles,JO Holder,66,43,4,1.0350598230099082,0.9649401769900918
J Charles,JR Hazlewood,27,21,1,0.9552433176517737,1.0447566823482264
J Charles,Mohammad Amir,32,24,1,0.9751190403520704,1.0248809596479296
J Charles,SP Narine,44,38,2,0.9050568045978508,1.0949431954021493
J Charles,Sikandar Raza,39,33,1,0.9246410324883052,1.0753589675116948
J Da Silva,CJ Green,31,30,0,0.8815570640309436,1.1184429359690564
J Fraser-McGurk,DS Rathi,33,21,1,1.0560612227150703,0.9439387772849297
J Fraser-McGurk,Fazalhaq Farooqi,29,31,0,0.8439975102066493,1.1560024897933507
J Fraser-McGurk,Imad Wasim,24,20,1,0.9221093830374542,1.077890616962546
J Fraser-McGurk,MJ Swepson,39,21,1,1.148059587445935,0.851940412554065
J Fraser-McGurk,MT Steketee,30,27,3,0.879393730551528,1.120606269448472
J Fraser-McGurk,SH Johnson,49,22,2,1.2471057402132055,0.7528942597867945
J Fraser-McGurk,SM Curran,50,21,1,1.2999215046945516,0.7000784953054484
J Fraser-McGurk,TA Boult,34,28,1,0.9335471086568865,1.0664528913431135
J Fraser-McGurk,WA Agar,29,22,1,0.9680077277785343,1.0319922722214656
J Hermann,M Theekshana,16,23,0,0.7277293879676712,1.2722706120323288
J Hermann,Mujeeb Ur Rahman,32,24,1,0.9751190403520704,1.0248809596479296
J Weatherald,CJ Green,55,35,1,1.0678989480589005,0.9321010519410995
J Weatherald,GJ Maxwell,16,24,1,0.6895132858970677,1.3104867141029324
J Weatherald,Mujeeb Ur Rahman,30,26,1,0.9085672817653657,1.0914327182346342
J Weatherald,NT Ellis,47,23,0,1.2057419560570468,0.7942580439429532
JA Clarkson,R Ravindra,33,20,1,1.0812690956199835,0.9187309043800165
JA Leaning,CJ Jordan,40,22,0,1.1158485615989118,0.8841514384010882
JA Raval,DAJ Bracewell,20,21,0,0.8372939892832122,1.162706010716788
JA Raval,MJ Henry,26,29,1,0.8028029713680925,1.1971970286319076
JB Cracknell,GF Linde,25,27,2,0.80573342316572,1.19426657683428
JC Buttler,A Nortje,112,70,3,1.0676186228281725,0.9323813771718275
JC Buttler,A Zampa,53,29,1,1.1461995458971261,0.8538004541028739
JC Buttler,AC Agar,47,29,1,1.0793721948314998,0.9206278051685002
JC Buttler,AD Russell,56,39,1,1.0240192305886568,0.9759807694113432
JC Buttler,AJ Hosein,94,71,3,0.9714198918616469,1.0285801081383532
JC Buttler,AR Patel,88,64,3,0.9881199078962798,1.0118800921037203
JC Buttler,AS Joseph,42,23,0,1.0996103205876422,0.9003896794123578
JC Buttler,Arshdeep Singh,101,54,0,1.1857353220547382,0.8142646779452618
JC Buttler,Avesh Khan,45,33,3,0.9758113507270718,1.0241886492729282
JC Buttler,B Kumar,88,75,7,0.8990841503134123,1.1009158496865878
JC Buttler,BL D'Oliveira,32,26,1,0.9383642536496541,1.0616357463503459
JC Buttler,C Green,39,25,0,1.0615352763131063,0.9384647236868937
JC Buttler,CV Varun,84,59,5,0.9977330236294065,1.0022669763705934
JC Buttler,DJ Worrall,29,21,0,0.9974661776271936,1.0025338223728064
JC Buttler,DR Sams,33,25,0,0.9809616273258166,1.0190383726741834
JC Buttler,DY Pennington,26,31,1,0.7777078455869901,1.2222921544130099
JC Buttler,E Bosch,21,21,1,0.8424454200209565,1.1575545799790437
JC Buttler,Fazalhaq Farooqi,33,24,3,0.9774602659078124,1.0225397340921876
JC Buttler,G Motie,58,36,1,1.082149536361597,0.9178504636384031
JC Buttler,GF Linde,58,55,1,0.8884833129567473,1.1115166870432527
JC Buttler,GJ Maxwell,56,39,1,1.0240192305886568,0.9759807694113432
JC Buttler,HH Pandya,117,82,2,1.0223768167367142,0.9776231832632858
JC Buttler,HV Patel,56,36,0,1.0718919632837915,0.9281080367162085
JC Buttler,Haris Rauf,33,21,3,1.0440892916698226,0.9559107083301774
JC Buttler,Harshit Rana,40,22,0,1.1388761833662873,0.8611238166337127
JC Buttler,I Udana,39,20,0,1.1759494644146673,0.8240505355853327
JC Buttler,IS Sodhi,63,43,1,1.0376180235475372,0.9623819764524628
JC Buttler,Imad Wasim,28,24,0,0.9245848489225544,1.0754151510774457
JC Buttler,JC Archer,73,40,2,1.1236637437682295,0.8763362562317705
JC Buttler,JJ Bumrah,103,89,1,0.9546170645698185,1.0453829354301813
JC Buttler,JO Holder,23,24,2,0.8187097863624901,1.1812902136375099
JC Buttler,JR Hazlewood,110,65,1,1.1340872303988991,0.8659127696011009
JC Buttler,K Rabada,109,70,2,1.0630337794851727,0.9369662205148273
JC Buttler,KA Maharaj,46,39,4,0.9066057941211637,1.0933942058788362
JC Buttler,KA Pollard,44,21,0,1.2184968994123666,0.7815031005876334
JC Buttler,KK Ahmed,75,60,3,0.9411239481143202,1.05887605188568
JC Buttler,Kuldeep Yadav,93,55,2,1.1011917982910047,0.8988082017089953
JC Buttler,L Ngidi,51,37,3,0.9821416988410159,1.0178583011589841
JC Buttler,LB Williams,52,20,0,1.292696768412815,0.707303231587185
JC Buttler,LH Ferguson,48,25,1,1.1710800875382399,0.8289199124617601
JC Buttler,M Jansen,80,47,1,1.1004372308884158,0.8995627691115842
JC Buttler,M Prasidh Krishna,36,22,0,1.082757422677691,0.917242577322309
JC Buttler,M Theekshana,80,65,2,0.9432233720971558,1.056776627902844
JC Buttler,MA Starc,115,59,0,1.2130205629743245,0.7869794370256755
JC Buttler,MJ Santner,61,46,1,0.9894599819601706,1.0105400180398294
JC Buttler,MM Ali,44,22,2,1.1817662326244682,0.8182337673755318
JC Buttler,MP Stoinis,26,21,1,0.9373867278509017,1.0626132721490982
JC Buttler,Mohammed Shami,110,76,2,1.027296620195288,0.972703379804712
JC Buttler,Mohammed Siraj,79,61,2,0.9660222892003321,1.033977710799668
JC Buttler,Mohsin Khan,30,20,0,1.0364775512695459,0.9635224487304541
JC Buttler,Mukesh Kumar,44,27,1,1.080622983165744,0.9193770168342561
JC Buttler,Mustafizur Rahman,35,27,1,0.9637888196533972,1.0362111803466028
JC Buttler,Naveen-ul-Haq,25,20,1,0.9411239481143202,1.05887605188568
JC Buttler,PJ Cummins,91,69,4,0.9512482533159363,1.0487517466840637
JC Buttler,PVD Chameera,42,29,0,1.029266322465462,0.9707336775345381
JC Buttler,PWH de Silva,74,57,1,0.9873180807020618,1.0126819192979382
JC Buttler,R Shepherd,44,25,2,1.1099549540409286,0.8900450459590714
JC Buttler,RA Jadeja,42,35,3,0.9033271832508971,1.0966728167491029
JC Buttler,RD Chahar,63,33,1,1.175198242464185,0.8248017575358151
JC Buttler,RJW Topley,39,31,2,0.9407223423229737,1.0592776576770264
JC Buttler,Rashid Khan,49,69,1,0.736855835112358,1.263144164887642
JC Buttler,Ravi Bishnoi,60,45,1,0.9813161399159943,1.0186838600840056
JC Buttler,SM Curran,52,50,0,0.9096310083921785,1.0903689916078214
JC Buttler,SN Thakur,67,49,0,1.0245044311500386,0.9754955688499614
JC Buttler,SP Narine,52,46,1,0.9135556091074462,1.0864443908925538
JC Buttler,Sandeep Sharma,97,56,2,1.1055975147682153,0.8944024852317847
JC Buttler,Shadab Khan,56,31,1,1.1413630786999178,0.8586369213000822
JC Buttler,Shahbaz Ahmed,44,21,0,1.2184968994123666,0.7815031005876334
JC Buttler,Shaheen Shah Afridi,43,31,1,1.0001474545663633,0.9998525454336367
JC Buttler,Shakib Al Hasan,34,27,0,0.9618764729456424,1.0381235270543576
JC Buttler,Shivam Mavi,25,26,1,0.829404658723405,1.170595341276595
JC Buttler,T Natarajan,40,27,0,1.0380690254445037,0.9619309745554963
JC Buttler,TA Boult,54,38,1,1.01791471938461,0.9820852806153899
JC Buttler,TU Deshpande,52,33,0,1.0751502462205234,0.9248497537794766
JC Buttler,UT Yadav,40,27,0,1.0215634276610992,0.9784365723389008
JC Buttler,Washington Sundar,64,37,0,1.127240797111165,0.8727592028888349
JC Buttler,YS Chahal,42,30,1,1.0039920318408906,0.9960079681591094
JC Buttler,Yash Dayal,106,55,0,1.1941353288775396,0.8058646711224604
JC Silk,A Zampa,17,23,0,0.7479329693950352,1.2520670306049648
JC Silk,CJ Green,32,30,0,0.8944271909999159,1.1055728090000843
JC Silk,Mujeeb Ur Rahman,24,33,2,0.7158320923342181,1.284167907665782
JC Silk,NT Ellis,54,34,3,1.0533978634986543,0.9466021365013457
JC Silk,Rashid Khan,17,23,2,0.7187117529656321,1.281288247034368
JCT Boyle,R Ravindra,25,21,1,0.9191833109797378,1.0808166890202622
JDS Neesham,AD Russell,30,24,1,0.9441549509633318,1.0558450490366682
JDS Neesham,DS Airee,23,21,2,0.8741643239723996,1.1258356760276005
JDS Neesham,MM Ali,43,21,0,1.2050234987970405,0.7949765012029595
JE Root,Naveen-ul-Haq,36,22,0,1.082757422677691,0.917242577322309
JE Root,TA Boult,33,30,1,0.8899438184514796,1.1100561815485204
JG Bethell,BA Raine,19,23,1,0.7669249722387962,1.233075027761204
JJ Bazley,NT Ellis,63,33,1,1.175198242464185,0.8248017575358151
JJ Peirson,A Zampa,48,34,0,1.0226345938824102,0.9773654061175898
JJ Roy,A Nortje,51,41,4,0.9314145699125048,1.068585430087495
JJ Roy,B Kumar,41,52,2,0.7510578620105858,1.2489421379894141
JJ Roy,CJ Green,28,23,0,0.9419947119103592,1.0580052880896407
JJ Roy,DJ Worrall,48,27,1,1.1286738952880773,0.8713261047119227
JJ Roy,GF Linde,36,44,2,0.7626338502914682,1.2373661497085318
JJ Roy,HH Pandya,25,23,2,0.8715660211323906,1.1284339788676094
JJ Roy,Imad Wasim,50,28,2,1.1194021728091277,0.8805978271908723
JJ Roy,JO Holder,29,31,1,0.821351028197285,1.178648971802715
JJ Roy,JT Smuts,29,21,1,0.989990723518691,1.0100092764813091
JJ Roy,K Rabada,70,37,1,1.1735831019988732,0.8264168980011268
JJ Roy,KA Maharaj,34,27,0,0.9618764729456424,1.0381235270543576
JJ Roy,L Ngidi,36,29,2,0.9337038907839169,1.0662961092160832
JJ Roy,M Jansen,29,21,1,0.989990723518691,1.0100092764813091
JJ Roy,N Burger,41,30,0,1.002853072844814,0.997146927155186
JJ Roy,PWH de Silva,25,29,1,0.7872130801108027,1.2127869198891972
JJ Roy,RP Meredith,34,21,0,1.076198904307495,0.9238010956925049
JJ Roy,Rashid Khan,41,32,2,0.9497368056467013,1.0502631943532987
JJ Roy,SM Curran,53,34,0,1.0708042999257594,0.9291957000742406
