out_prob,one_prob,two_prob,three_prob,four_prob,six_prob,dot_prob,striker,innings,phase,nrr_phase,wkt_phase,num_innings,runs,balls,outs,strike_rate
0.03333333333333333,0.25777777777777783,0.0,0.0,0.06444444444444446,0.06444444444444446,0.5800000000000001,GJ Maxwell,2,pp,moderate,medium,2,14,13,0,107.6923076923077
0.03333333333333333,0.0,0.0,0.16111111111111112,0.16111111111111112,0.16111111111111112,0.4833333333333334,Gurjapneet Singh,2,death,easy,tough,1,13,6,0,216.66666666666666
0.08,0.3312,0.0736,0.0,0.1104,0.0368,0.36800000000000005,H Klaasen,2,death,crucial,easy,6,31,25,2,124.0
0.08602150537634409,0.38483305036785515,0.09620826259196379,0.009620826259196379,0.06734578381437464,0.10582908885116016,0.2501414827391058,H Klaasen,2,death,crucial,medium,15,157,93,8,168.81720430107526
0.23529411764705882,0.2414860681114551,0.12074303405572755,0.0,0.040247678018575844,0.040247678018575844,0.32198142414860675,H Klaasen,2,death,crucial,tough,6,22,17,4,129.41176470588235
0.018518518518518517,0.47321428571428575,0.0701058201058201,0.0,0.1402116402116402,0.05257936507936508,0.24537037037037038,H Klaasen,2,death,easy,easy,11,85,54,1,157.40740740740742
0.0759493670886076,0.34512734482232726,0.11133140155558945,0.0,0.13359768186670734,0.06679884093335367,0.2671953637334147,H Klaasen,2,death,easy,medium,14,135,79,6,170.8860759493671
0.03333333333333333,0.0,0.0,0.0,0.4833333333333334,0.4833333333333334,0.0,H Klaasen,2,death,easy,tough,1,10,2,0,500.0
0.03333333333333333,0.6041666666666667,0.0,0.0,0.12083333333333335,0.0,0.2416666666666667,H Klaasen,2,death,moderate,easy,3,9,8,0,112.5
0.03333333333333333,0.43939393939393945,0.08787878787878789,0.0,0.08787878787878789,0.26363636363636367,0.08787878787878789,H Klaasen,2,death,moderate,medium,4,29,11,0,263.6363636363636
0.03333333333333333,0.32222222222222224,0.0,0.0,0.32222222222222224,0.0,0.32222222222222224,H Klaasen,2,death,moderate,tough,1,5,3,0,166.66666666666666
0.0273972602739726,0.5557729941291586,0.05954710651383842,0.0,0.09924517752306404,0.03308172584102134,0.22495573571894514,H Klaasen,2,middle,crucial,easy,21,192,146,4,131.5068493150685
0.06358381502890173,0.4285294405799941,0.06348584304888802,0.0,0.08464779073185069,0.07406681689036936,0.2856862937199961,H Klaasen,2,middle,crucial,medium,23,253,173,11,146.242774566474
0.047619047619047616,0.45548654244306425,0.041407867494824016,0.0,0.08281573498964803,0.08281573498964803,0.2898550724637681,H Klaasen,2,middle,crucial,tough,2,33,21,1,157.14285714285714
0.01675977653631285,0.44544584709404605,0.07061946356369023,0.0,0.0760517299916664,0.0760517299916664,0.31507145282261795,H Klaasen,2,middle,easy,easy,20,248,179,3,138.54748603351956
0.05,0.3823170731707317,0.08109756097560976,0.011585365853658538,0.12743902439024393,0.08109756097560976,0.26646341463414636,H Klaasen,2,middle,easy,medium,14,136,80,4,170.0
0.024390243902439025,0.5463414634146342,0.054634146341463415,0.0,0.0702439024390244,0.046829268292682934,0.25756097560975616,H Klaasen,2,middle,moderate,easy,19,156,123,3,126.82926829268293
0.058823529411764705,0.3660130718954248,0.0522875816993464,0.0,0.06535947712418301,0.0915032679738562,0.3660130718954248,H Klaasen,2,middle,moderate,medium,10,98,68,4,144.11764705882354
0.023255813953488372,0.47751937984496123,0.04341085271317829,0.021705426356589144,0.04341085271317829,0.021705426356589144,0.36899224806201547,H Klaasen,2,pp,crucial,easy,9,43,43,1,100.0
0.2857142857142857,0.10204081632653063,0.10204081632653063,0.0,0.0,0.10204081632653063,0.4081632653061225,H Klaasen,2,pp,crucial,medium,3,9,7,2,128.57142857142858
0.02666666666666667,0.30736842105263157,0.038421052631578946,0.0,0.08964912280701755,0.0512280701754386,0.4866666666666667,H Klaasen,2,pp,easy,easy,9,82,75,2,109.33333333333333
1.0,0.0,0.0,0.0,0.0,0.0,0.0,H Klaasen,2,pp,easy,medium,1,0,True,1,0.0
0.03333333333333333,0.21481481481481482,0.026851851851851852,0.0,0.21481481481481482,0.053703703703703705,0.4564814814814815,H Klaasen,2,pp,moderate,easy,12,54,35,0,154.28571428571428
0.03333333333333333,0.42962962962962964,0.10740740740740741,0.0,0.10740740740740741,0.21481481481481482,0.10740740740740741,HC Brook,2,death,crucial,easy,2,44,17,0,258.8235294117647
0.06024096385542168,0.44287494806813466,0.11882010801828004,0.0,0.10801828001661821,0.043207312006647285,0.22683838803489823,HC Brook,2,death,crucial,medium,10,127,83,5,153.0120481927711
1.0,0.0,0.0,0.0,0.0,0.0,0.0,HC Brook,2,death,crucial,tough,2,0,2,2,0.0
0.03333333333333333,0.40897435897435896,0.0,0.0,0.2230769230769231,0.14871794871794872,0.1858974358974359,HC Brook,2,death,easy,easy,6,59,26,0,226.92307692307693
0.2,0.26666666666666666,0.10666666666666667,0.0,0.16000000000000003,0.0,0.26666666666666666,HC Brook,2,death,easy,medium,5,21,15,3,140.0
0.2,0.31999999999999995,0.15999999999999998,0.0,0.0,0.0,0.31999999999999995,HC Brook,2,death,moderate,easy,3,4,5,1,80.0
0.14285714285714285,0.4897959183673471,0.0,0.0,0.12244897959183677,0.12244897959183677,0.12244897959183677,HC Brook,2,death,moderate,medium,3,14,7,1,200.0
0.012048192771084338,0.4595124684785653,0.12636592883160547,0.0,0.045951246847856536,0.022975623423928268,0.3331465396469599,HC Brook,2,middle,crucial,easy,12,90,83,1,108.43373493975903
0.04516129032258065,0.39425598335067635,0.1293652445369407,0.006160249739854318,0.11088449531737773,0.03696149843912591,0.27721123829344435,HC Brook,2,middle,crucial,medium,17,217,155,7,140.0
0.024,0.39504761904761904,0.09295238095238095,0.007746031746031746,0.06971428571428571,0.046476190476190476,0.3640634920634921,HC Brook,2,middle,easy,easy,12,150,125,3,120.0
0.25,0.0,0.375,0.0,0.0,0.0,0.375,HC Brook,2,middle,easy,medium,2,4,4,1,100.0
0.014925373134328358,0.4410781911338828,0.10291824459790598,0.0,0.1617286700824237,0.014702606371129426,0.2646469146803297,HC Brook,2,middle,moderate,easy,13,94,67,1,140.29850746268656
0.25,0.375,0.0,0.0,0.075,0.025,0.275,HC Brook,2,middle,moderate,medium,8,33,28,7,117.85714285714286
0.04,0.192,0.0768,0.0,0.0768,0.0,0.6144,HC Brook,2,pp,crucial,easy,4,17,25,1,68.0
0.0625,0.28125000000000006,0.0,0.0,0.11250000000000002,0.0,0.5437500000000001,HC Brook,2,pp,easy,easy,7,39,48,3,81.25
0.02857142857142857,0.30530612244897953,0.08326530612244896,0.0,0.11102040816326528,0.0,0.47183673469387744,HC Brook,2,pp,moderate,easy,6,33,35,1,94.28571428571429
0.03333333333333333,0.49639639639639643,0.05225225225225225,0.0,0.15675675675675677,0.0,0.2612612612612613,HH Pandya,2,death,crucial,easy,5,47,36,0,130.55555555555554
0.06134969325153374,0.370963594283825,0.11241321038903788,0.0,0.06744792623342274,0.06744792623342274,0.320377649608758,HH Pandya,2,death,crucial,medium,22,226,163,10,138.65030674846625
0.5,0.0,0.0,0.0,0.125,0.125,0.25,HH Pandya,2,death,crucial,tough,2,10,4,2,250.0
0.03333333333333333,0.34800000000000003,0.07733333333333335,0.0,0.1546666666666667,0.116,0.2706666666666667,HH Pandya,2,death,easy,easy,5,47,25,0,188.0
0.0923076923076923,0.3351479289940829,0.02792899408284024,0.01396449704142012,0.18153846153846157,0.08378698224852073,0.2653254437869823,HH Pandya,2,death,easy,medium,15,119,65,6,183.07692307692307
0.03333333333333333,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,HH Pandya,2,death,easy,tough,1,6,1,0,600.0
0.03333333333333333,0.4833333333333334,0.1380952380952381,0.0,0.1380952380952381,0.06904761904761905,0.1380952380952381,HH Pandya,2,death,moderate,easy,3,25,14,0,178.57142857142858
0.03333333333333333,0.2577777777777778,0.0,0.0,0.09666666666666668,0.1288888888888889,0.4833333333333334,HH Pandya,2,death,moderate,medium,9,44,27,0,162.96296296296296
0.009009009009009009,0.5086502431635174,0.05261899067208801,0.0,0.09646814956549467,0.07015865422945067,0.26309495336044003,HH Pandya,2,middle,crucial,easy,11,162,111,1,145.94594594594594
0.0945945945945946,0.325017325017325,0.05803880803880803,0.0,0.05803880803880803,0.06964656964656964,0.3946638946638946,HH Pandya,2,middle,crucial,medium,17,94,74,7,127.02702702702703
0.02702702702702703,0.39961389961389954,0.052123552123552123,0.008687258687258686,0.1216216216216216,0.07818532818532818,0.3127413127413127,HH Pandya,2,middle,easy,easy,16,171,111,3,154.05405405405406
0.07692307692307693,0.3692307692307692,0.061538461538461535,0.0,0.12307692307692307,0.0,0.3692307692307692,HH Pandya,2,middle,easy,medium,6,16,13,1,123.07692307692308
0.06097560975609757,0.48608321377331415,0.022094691535150642,0.0,0.09942611190817789,0.022094691535150642,0.30932568149210904,HH Pandya,2,middle,moderate,easy,11,96,82,5,117.07317073170732
0.01818181818181818,0.36172248803827745,0.03444976076555023,0.0,0.08612440191387558,0.017224880382775115,0.48229665071770317,HH Pandya,2,middle,moderate,medium,8,51,55,1,92.72727272727273
0.08695652173913043,0.1902173913043478,0.0,0.0,0.11413043478260868,0.03804347826086956,0.5706521739130435,HH Pandya,2,pp,crucial,easy,4,23,23,2,100.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,HH Pandya,2,pp,crucial,medium,1,0,True,1,0.0
0.03636363636363636,0.16905901116427433,0.01690590111642743,0.0,0.20287081339712917,0.03381180223285486,0.5409888357256778,HH Pandya,2,pp,easy,easy,8,72,55,2,130.9090909090909
0.045454545454545456,0.34710743801652894,0.0,0.0,0.13016528925619833,0.0,0.4772727272727273,HH Pandya,2,pp,moderate,easy,4,20,22,1,90.9090909090909
0.05555555555555555,0.2623456790123457,0.10493827160493827,0.0,0.10493827160493827,0.0,0.4722222222222222,HR Shokeen,2,middle,easy,medium,1,17,18,1,94.44444444444444
0.03333333333333333,0.19333333333333336,0.0,0.0,0.0,0.0,0.7733333333333334,HR Shokeen,2,pp,easy,medium,1,1,5,0,20.0
0.047619047619047616,0.08658008658008658,0.04329004329004329,0.0,0.04329004329004329,0.08658008658008658,0.6926406926406926,HS Desai,2,pp,easy,easy,1,20,21,1,95.23809523809524
0.03333333333333333,0.32222222222222224,0.0,0.10740740740740741,0.0,0.21481481481481482,0.32222222222222224,HV Patel,2,death,crucial,medium,3,18,9,0,200.0
0.18367346938775508,0.2197802197802198,0.015698587127158558,0.015698587127158558,0.09419152276295135,0.04709576138147568,0.42386185243328106,HV Patel,2,death,crucial,tough,10,61,49,9,124.48979591836735
0.03333333333333333,0.5800000000000001,0.0,0.0,0.0,0.19333333333333336,0.19333333333333336,HV Patel,2,death,easy,medium,2,9,5,0,180.0
0.2857142857142857,0.20408163265306126,0.10204081632653063,0.0,0.20408163265306126,0.0,0.20408163265306126,HV Patel,2,death,easy,tough,4,12,7,2,171.42857142857142
0.03333333333333333,0.4833333333333334,0.0,0.0,0.0,0.0,0.4833333333333334,HV Patel,2,death,moderate,tough,2,3,6,0,50.0
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,HV Patel,2,middle,crucial,easy,1,0,True,0,0.0
0.05,0.18095238095238095,0.02261904761904762,0.0,0.06785714285714285,0.04523809523809524,0.6333333333333332,HV Patel,2,middle,crucial,medium,5,34,40,2,85.0
0.13333333333333333,0.17333333333333334,0.0,0.0,0.05777777777777778,0.05777777777777778,0.5777777777777777,HV Patel,2,middle,crucial,tough,3,13,15,2,86.66666666666667
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,HV Patel,2,middle,easy,medium,1,0,3,0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,HV Patel,2,middle,easy,tough,1,0,1,1,0.0
0.25,0.1875,0.0,0.0,0.1875,0.0,0.375,HV Patel,2,middle,moderate,easy,1,5,4,1,125.0
0.03333333333333333,0.2761904761904762,0.1380952380952381,0.0,0.1380952380952381,0.1380952380952381,0.2761904761904762,HV Patel,2,middle,moderate,medium,1,14,7,0,200.0
0.2,0.0,0.0,0.0,0.24,0.08000000000000002,0.48,HV Patel,2,pp,easy,easy,2,18,10,2,180.0
0.03333333333333333,0.42962962962962964,0.10740740740740741,0.0,0.10740740740740741,0.10740740740740741,0.21481481481481482,HV Patel,2,pp,moderate,easy,1,16,9,0,177.77777777777777
0.08333333333333333,0.49358974358974356,0.0705128205128205,0.0,0.0705128205128205,0.0,0.282051282051282,Harpreet Brar,2,death,crucial,medium,4,13,12,1,108.33333333333333
0.08823529411764705,0.35677749360613803,0.07928388746803068,0.0,0.11892583120204603,0.026427962489343558,0.33034953111679455,Harpreet Brar,2,death,crucial,tough,13,87,68,6,127.94117647058823
0.03333333333333333,0.24166666666666667,0.16111111111111112,0.0,0.16111111111111112,0.0,0.4027777777777778,Harpreet Brar,2,death,easy,medium,3,15,11,0,136.36363636363637
0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.41666666666666663,Harpreet Brar,2,death,easy,tough,5,12,8,2,150.0
0.03333333333333333,0.19333333333333336,0.0,0.0,0.19333333333333336,0.0,0.5800000000000001,Harpreet Brar,2,death,moderate,medium,2,5,5,0,100.0
0.03333333333333333,0.32222222222222224,0.0,0.0,0.0,0.08055555555555556,0.5638888888888889,Harpreet Brar,2,death,moderate,tough,4,10,11,0,90.9090909090909
0.027777777777777776,0.5671296296296295,0.08101851851851849,0.0,0.08101851851851849,0.027006172839506164,0.21604938271604932,Harpreet Brar,2,middle,crucial,medium,5,45,36,1,125.0
0.03333333333333333,0.26363636363636367,0.0,0.0,0.14646464646464646,0.05858585858585859,0.49797979797979797,Harpreet Brar,2,middle,crucial,tough,5,41,31,0,132.25806451612902
0.1,0.16363636363636364,0.08181818181818182,0.0,0.16363636363636364,0.0,0.49090909090909085,Harpreet Brar,2,middle,easy,medium,1,12,10,1,120.0
0.1,0.36000000000000004,0.0,0.0,0.09000000000000001,0.09000000000000001,0.36000000000000004,Harpreet Brar,2,middle,moderate,medium,3,14,10,1,140.0
0.03333333333333333,0.2761904761904762,0.0,0.0,0.2761904761904762,0.0,0.4142857142857143,Harpreet Brar,2,middle,moderate,tough,2,10,7,0,142.85714285714286
0.03333333333333333,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,Harshit Rana,2,death,crucial,medium,1,1,1,0,100.0
0.07407407407407407,0.2645502645502645,0.0,0.0,0.09920634920634919,0.03306878306878306,0.529100529100529,Harshit Rana,2,death,crucial,tough,4,26,27,2,96.29629629629629
0.14285714285714285,0.12244897959183673,0.24489795918367346,0.0,0.12244897959183673,0.24489795918367346,0.12244897959183673,Harshit Rana,2,middle,crucial,tough,2,21,7,1,300.0
0.16666666666666666,0.1388888888888889,0.1388888888888889,0.0,0.0,0.0,0.5555555555555556,Harshit Rana,2,middle,easy,tough,1,3,6,1,50.0
0.03333333333333333,0.12083333333333335,0.0,0.0,0.0,0.0,0.8458333333333334,I Sharma,2,death,crucial,tough,2,1,7,0,14.285714285714286
0.09523809523809523,0.3540372670807454,0.07867494824016565,0.0,0.07867494824016565,0.1573498964803313,0.23602484472049695,Ishan Kishan,2,death,crucial,medium,2,45,21,2,214.28571428571428
0.07692307692307693,0.49704142011834307,0.0710059171597633,0.0,0.21301775147928992,0.0,0.1420118343195266,Ishan Kishan,2,death,easy,easy,3,21,13,1,161.53846153846155
0.07142857142857142,0.5306122448979593,0.0,0.0,0.13265306122448983,0.13265306122448983,0.13265306122448983,Ishan Kishan,2,death,easy,medium,3,28,14,1,200.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ishan Kishan,2,death,easy,tough,1,0,1,1,0.0
0.03333333333333333,0.4833333333333334,0.0,0.0,0.4833333333333334,0.0,0.0,Ishan Kishan,2,death,moderate,easy,1,5,2,0,250.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ishan Kishan,2,death,moderate,medium,1,0,True,1,0.0
0.055248618784530384,0.5180894671181608,0.04063446800926752,0.00507930850115844,0.06095170201390127,0.050793085011584395,0.26920335056139727,Ishan Kishan,2,middle,crucial,easy,17,229,181,10,126.51933701657458
0.09523809523809523,0.43083900226757366,0.08616780045351473,0.0,0.0,0.1292517006802721,0.2585034013605442,Ishan Kishan,2,middle,crucial,medium,4,32,21,2,152.38095238095238
0.03680981595092024,0.3575915653355865,0.051908453032585136,0.0,0.10381690606517027,0.11535211785018919,0.33452114176554865,Ishan Kishan,2,middle,easy,easy,17,272,163,6,166.87116564417178
0.05263157894736842,0.41213202497769846,0.05887600356824264,0.0,0.10169491525423728,0.05887600356824264,0.3157894736842105,Ishan Kishan,2,middle,moderate,easy,20,241,171,9,140.93567251461988
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ishan Kishan,2,middle,moderate,medium,2,0,2,2,0.0
0.036,0.32639370078740154,0.015181102362204725,0.0,0.1176535433070866,0.0607244094488189,0.4440472440944882,Ishan Kishan,2,pp,crucial,easy,26,314,250,9,125.6
0.014851485148514853,0.23925035360678926,0.018764733616218766,0.018764733616218766,0.2017208863743517,0.03752946723243753,0.46911834040546907,Ishan Kishan,2,pp,easy,easy,18,291,202,3,144.05940594059405
0.031609195402298854,0.2713622584312239,0.03192497158014399,0.002660414298345333,0.15164361500568396,0.06118952886194266,0.44961001642036125,Ishan Kishan,2,pp,moderate,easy,35,495,348,11,142.24137931034483
0.03333333333333333,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,J Fraser-McGurk,2,death,crucial,easy,1,2,2,0,100.0
0.04,0.36923076923076925,0.14769230769230768,0.03692307692307692,0.07384615384615384,0.03692307692307692,0.29538461538461536,J Fraser-McGurk,2,death,crucial,medium,3,35,25,1,140.0
0.14285714285714285,0.3673469387755102,0.0,0.0,0.12244897959183673,0.0,0.3673469387755102,J Fraser-McGurk,2,death,crucial,tough,2,7,7,1,100.0
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.9666666666666668,J Fraser-McGurk,2,death,easy,easy,1,0,1,0,0.0
0.1111111111111111,0.3950617283950617,0.19753086419753085,0.0,0.0,0.0,0.2962962962962963,J Fraser-McGurk,2,death,easy,medium,2,8,9,1,88.88888888888889
0.03333333333333333,0.4142857142857143,0.1380952380952381,0.0,0.0,0.1380952380952381,0.2761904761904762,J Fraser-McGurk,2,death,moderate,medium,1,11,7,0,157.14285714285714
0.09523809523809523,0.2878787878787879,0.08225108225108226,0.0,0.04112554112554113,0.12337662337662339,0.37012987012987014,J Fraser-McGurk,2,middle,crucial,easy,5,33,21,2,157.14285714285714
0.14285714285714285,0.326530612244898,0.04081632653061225,0.0,0.04081632653061225,0.04081632653061225,0.40816326530612246,J Fraser-McGurk,2,middle,crucial,medium,5,20,21,3,95.23809523809524
0.07142857142857142,0.3138832997987928,0.0784708249496982,0.013078470824949699,0.10462776659959759,0.1438631790744467,0.2746478873239437,J Fraser-McGurk,2,middle,easy,easy,7,137,70,5,195.71428571428572
0.03333333333333333,0.2416666666666667,0.2416666666666667,0.0,0.0,0.2416666666666667,0.2416666666666667,J Fraser-McGurk,2,middle,easy,medium,1,9,4,0,225.0
0.02631578947368421,0.4172932330827068,0.06322624743677376,0.012645249487354751,0.08851674641148326,0.11380724538619276,0.27819548872180455,J Fraser-McGurk,2,middle,moderate,easy,10,128,76,2,168.42105263157896
0.11538461538461539,0.34023668639053256,0.034023668639053255,0.0,0.034023668639053255,0.10207100591715977,0.37426035502958577,J Fraser-McGurk,2,middle,moderate,medium,7,34,26,3,130.76923076923077
0.0967741935483871,0.2622268470343393,0.08740894901144641,0.0,0.14568158168574402,0.14568158168574402,0.2622268470343393,J Fraser-McGurk,2,pp,crucial,easy,6,65,31,3,209.67741935483872
0.03333333333333333,0.7250000000000001,0.2416666666666667,0.0,0.0,0.0,0.0,J Fraser-McGurk,2,pp,crucial,medium,1,5,4,0,125.0
0.11458333333333334,0.12273102310231022,0.06136551155115511,0.0,0.14903052805280526,0.043832508250825075,0.5084570957095709,J Fraser-McGurk,2,pp,easy,easy,16,126,96,11,131.25
0.026490066225165563,0.2290611608881963,0.04453967017270484,0.01272562004934424,0.15270744059213087,0.08907934034540968,0.44539670172704837,J Fraser-McGurk,2,pp,moderate,easy,16,236,151,4,156.2913907284768
0.03333333333333333,0.3866666666666667,0.0,0.0,0.09666666666666668,0.0,0.4833333333333334,JC Archer,2,death,crucial,medium,6,8,10,0,80.0
0.18333333333333335,0.3111111111111111,0.05185185185185184,0.01296296296296296,0.07777777777777778,0.03888888888888889,0.32407407407407407,JC Archer,2,death,crucial,tough,14,77,60,11,128.33333333333334
0.03333333333333333,0.4833333333333334,0.0,0.0,0.0,0.4833333333333334,0.0,JC Archer,2,death,easy,medium,1,7,2,0,350.0
0.18181818181818182,0.06818181818181818,0.06818181818181818,0.0,0.06818181818181818,0.06818181818181818,0.5454545454545454,JC Archer,2,death,easy,tough,2,13,11,2,118.18181818181819
0.03333333333333333,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,JC Archer,2,death,moderate,medium,1,6,True,0,600.0
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,JC Archer,2,death,moderate,tough,1,0,2,0,0.0
0.03333333333333333,0.4833333333333334,0.060416666666666674,0.060416666666666674,0.0,0.0,0.36250000000000004,JC Archer,2,middle,crucial,medium,4,13,16,0,81.25
0.08823529411764705,0.24134948096885808,0.0,0.0,0.05363321799307957,0.10726643598615913,0.5095155709342559,JC Archer,2,middle,crucial,tough,6,41,34,3,120.58823529411765
0.03333333333333333,0.0,0.0,0.32222222222222224,0.0,0.0,0.6444444444444445,JC Archer,2,middle,easy,tough,1,3,3,0,100.0
0.03333333333333333,0.4833333333333334,0.0,0.0,0.0,0.4833333333333334,0.0,JC Archer,2,middle,moderate,medium,1,7,2,0,350.0
0.037037037037037035,0.4993141289437586,0.17832647462277093,0.0,0.03566529492455418,0.07133058984910837,0.17832647462277093,JC Buttler,2,death,crucial,easy,2,40,27,1,148.14814814814815
0.05263157894736842,0.3609022556390977,0.09022556390977443,0.0,0.18045112781954886,0.09022556390977443,0.22556390977443608,JC Buttler,2,death,crucial,medium,3,40,19,1,210.52631578947367
0.047619047619047616,0.16563146997929606,0.041407867494824016,0.0,0.2070393374741201,0.2070393374741201,0.33126293995859213,JC Buttler,2,death,crucial,tough,2,56,21,1,266.6666666666667
0.03333333333333333,0.4451754385964913,0.1017543859649123,0.012719298245614038,0.1017543859649123,0.12719298245614036,0.17807017543859652,JC Buttler,2,death,easy,easy,12,146,75,0,194.66666666666666
0.03333333333333333,0.5205128205128206,0.07435897435897437,0.0,0.0,0.14871794871794874,0.22307692307692312,JC Buttler,2,death,easy,medium,2,21,13,0,161.53846153846155
0.03333333333333333,0.19333333333333336,0.19333333333333336,0.0,0.0,0.19333333333333336,0.3866666666666667,JC Buttler,2,death,easy,tough,1,9,5,0,180.0
0.03333333333333333,0.2416666666666667,0.0,0.0,0.08055555555555556,0.08055555555555556,0.563888888888889,JC Buttler,2,death,moderate,easy,3,13,12,0,108.33333333333333
0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.22222222222222224,JC Buttler,2,death,moderate,medium,2,2,3,1,66.66666666666667
0.03333333333333333,0.2416666666666667,0.2416666666666667,0.0,0.0,0.2416666666666667,0.2416666666666667,JC Buttler,2,death,moderate,tough,1,9,4,0,225.0
0.04098360655737705,0.3967015603397195,0.09243531503061424,0.0,0.09243531503061424,0.06547501481335175,0.31196918822832304,JC Buttler,2,middle,crucial,easy,18,349,244,10,143.0327868852459
0.04395604395604396,0.39488772097467756,0.0935260391782131,0.0,0.10391782130912566,0.08313425704730054,0.2805781175346393,JC Buttler,2,middle,crucial,medium,7,144,91,4,158.24175824175825
0.024324324324324322,0.36333755630630626,0.0914695945945946,0.007622466216216216,0.12450028153153153,0.07368384009009009,0.31506193693693696,JC Buttler,2,middle,easy,easy,29,594,370,9,160.54054054054055
0.14285714285714285,0.4897959183673471,0.12244897959183677,0.0,0.12244897959183677,0.0,0.12244897959183677,JC Buttler,2,middle,easy,medium,2,10,7,1,142.85714285714286
0.06666666666666667,0.42542635658914724,0.06511627906976743,0.0,0.08248062015503875,0.05209302325581395,0.3082170542635659,JC Buttler,2,middle,moderate,easy,24,276,210,14,131.42857142857142
0.03333333333333333,0.4833333333333334,0.08055555555555556,0.0,0.16111111111111112,0.0,0.2416666666666667,JC Buttler,2,middle,moderate,medium,1,32,24,0,133.33333333333334
0.0510204081632653,0.2372448979591837,0.07804108485499463,0.0,0.1467172395273899,0.04682465091299678,0.44015171858216967,JC Buttler,2,pp,crucial,easy,34,404,294,15,137.41496598639455
0.03333333333333333,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,JC Buttler,2,pp,crucial,medium,1,2,2,0,100.0
0.026607538802660754,0.2273315726787841,0.05993286916077035,0.010333253303581097,0.17153200483944617,0.04959961585718926,0.4546631453575682,JC Buttler,2,pp,easy,easy,39,659,451,12,146.11973392461198
0.04032258064516129,0.28037634408602147,0.056451612903225805,0.01129032258064516,0.16370967741935483,0.048924731182795694,0.39892473118279564,JC Buttler,2,pp,moderate,easy,50,731,496,20,147.3790322580645
0.03333333333333333,0.4833333333333334,0.0,0.0,0.4833333333333334,0.0,0.0,JC Buttler,2,pp,moderate,medium,1,5,2,0,250.0
0.03333333333333333,0.2416666666666667,0.12083333333333335,0.0,0.18125000000000002,0.12083333333333335,0.30208333333333337,JD Unadkat,2,death,crucial,medium,4,32,16,0,200.0
0.09433962264150944,0.2542204568023833,0.09533267130089375,0.0,0.06355511420059583,0.031777557100297914,0.4607745779543198,JD Unadkat,2,death,crucial,tough,7,56,53,5,105.66037735849056
0.1,0.45000000000000007,0.0,0.0,0.09000000000000002,0.09000000000000002,0.27,JD Unadkat,2,death,easy,medium,2,15,10,1,150.0
0.1111111111111111,0.49382716049382713,0.09876543209876543,0.0,0.09876543209876543,0.0,0.19753086419753085,JD Unadkat,2,death,easy,tough,3,11,9,1,122.22222222222223
0.16666666666666666,0.41666666666666674,0.0,0.0,0.1388888888888889,0.0,0.2777777777777778,JD Unadkat,2,middle,crucial,tough,2,7,6,1,116.66666666666667
0.03225806451612903,0.4536290322580645,0.12096774193548387,0.0,0.0,0.0907258064516129,0.3024193548387097,JG Bethell,2,death,crucial,medium,6,41,31,1,132.25806451612902
0.3076923076923077,0.26627218934911245,0.0,0.053254437869822494,0.053254437869822494,0.0,0.319526627218935,JG Bethell,2,death,crucial,tough,6,12,13,4,92.3076923076923
0.03333333333333333,0.3866666666666667,0.12888888888888891,0.06444444444444446,0.06444444444444446,0.19333333333333336,0.12888888888888891,JG Bethell,2,death,easy,easy,4,35,15,0,233.33333333333334
0.25,0.28125,0.0,0.0,0.0,0.0,0.46875,JG Bethell,2,death,easy,medium,3,3,8,2,37.5
0.03333333333333333,0.0,0.0,0.0,0.4833333333333334,0.4833333333333334,0.0,JG Bethell,2,death,easy,tough,1,10,2,0,500.0
0.03333333333333333,0.2416666666666667,0.12083333333333335,0.12083333333333335,0.0,0.12083333333333335,0.36250000000000004,JG Bethell,2,death,moderate,medium,4,13,8,0,162.5
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,JG Bethell,2,death,moderate,tough,1,0,True,0,0.0
0.03333333333333333,0.48333333333333334,0.08630952380952381,0.01726190476190476,0.05178571428571428,0.06904761904761904,0.2589285714285714,JG Bethell,2,middle,crucial,easy,7,77,56,0,137.5
0.12,0.3872,0.0704,0.0,0.0352,0.0352,0.35200000000000004,JG Bethell,2,middle,crucial,medium,11,50,50,6,100.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,JG Bethell,2,middle,crucial,tough,1,0,True,1,0.0
