wkt_prob,one_prob,two_prob,three_prob,four_prob,six_prob,dot_prob,wide_prob,no_prob,bowler,innings,phase,nrr_phase,wkt_phase,num_innings,runs,balls,wkts,economy,strike_rate
0.2,0.31999999999999995,0.0,0.0,0.0,0.15999999999999998,0.31999999999999995,0.0,0.0,M Ashwin,2,middle,moderate,medium,2,8.0,5,1,9.6,5.0
0.07142857142857142,0.1326530612244898,0.0,0.0,0.1989795918367347,0.0,0.5969387755102041,0.0,0.0,M Ashwin,2,pp,crucial,crucial,2,14.0,14,0,6.0,14.0
0.058823529411764705,0.22145328719723184,0.02768166089965398,0.0,0.08304498269896195,0.08304498269896195,0.5259515570934256,0.0,0.0,M Ashwin,2,pp,moderate,crucial,4,40.0,34,2,7.0588235294117645,17.0
0.05263157894736842,0.49624060150375954,0.04511278195488722,0.0,0.04511278195488722,0.0,0.31578947368421056,0.0,0.04511278195488722,M Jansen,2,death,crucial,crucial,4,18.0,19,0,5.684210526315789,19.0
0.14285714285714285,0.4897959183673469,0.12244897959183673,0.0,0.0,0.0,0.24489795918367346,0.0,0.0,M Jansen,2,death,crucial,easy,2,6.0,7,1,5.142857142857143,7.0
0.07692307692307693,0.28402366863905326,0.0,0.0,0.21301775147928997,0.21301775147928997,0.21301775147928997,0.0,0.0,M Jansen,2,death,crucial,medium,7,68.0,26,2,15.692307692307692,13.0
0.043478260869565216,0.27898550724637683,0.19927536231884058,0.0,0.15942028985507248,0.0,0.27898550724637683,0.03985507246376812,0.0,M Jansen,2,death,easy,crucial,4,34.0,23,1,8.869565217391305,23.0
0.25925925925925924,0.24691358024691357,0.01299545159194282,0.0,0.07797270955165692,0.02599090318388564,0.3508771929824561,0.01299545159194282,0.01299545159194282,M Jansen,2,death,easy,easy,11,59.0,54,14,6.555555555555555,3.857142857142857
0.0625,0.3214285714285715,0.0892857142857143,0.0,0.07142857142857144,0.09821428571428573,0.28571428571428575,0.05357142857142858,0.01785714285714286,M Jansen,2,death,easy,medium,21,162.0,96,6,10.125,16.0
0.16666666666666666,0.41666666666666674,0.0,0.1388888888888889,0.1388888888888889,0.0,0.1388888888888889,0.0,0.0,M Jansen,2,death,moderate,crucial,1,10.0,6,0,10.0,6.0
0.16666666666666666,0.2777777777777778,0.1388888888888889,0.0,0.1388888888888889,0.0,0.2777777777777778,0.0,0.0,M Jansen,2,death,moderate,easy,2,8.0,6,0,8.0,6.0
0.05263157894736842,0.3444976076555024,0.0430622009569378,0.0,0.0861244019138756,0.0,0.3444976076555024,0.0861244019138756,0.0430622009569378,M Jansen,2,death,moderate,medium,4,21.0,19,0,6.631578947368421,19.0
0.02666666666666667,0.38194092827004217,0.024641350210970463,0.0369620253164557,0.1232067510548523,0.06160337552742615,0.2956962025316456,0.049282700421940925,0.0,M Jansen,2,middle,crucial,crucial,9,118.0,75,2,9.44,37.5
0.16666666666666666,0.0,0.1388888888888889,0.0,0.0,0.0,0.6944444444444445,0.0,0.0,M Jansen,2,middle,crucial,easy,1,2.0,6,1,2.0,6.0
0.058823529411764705,0.2091503267973856,0.1045751633986928,0.0,0.1045751633986928,0.0,0.47058823529411764,0.0522875816993464,0.0,M Jansen,2,middle,crucial,medium,3,17.0,17,1,6.0,17.0
0.011904761904761904,0.3480790043290044,0.07859848484848486,0.0,0.1235119047619048,0.07859848484848486,0.31439393939393945,0.033685064935064936,0.01122835497835498,M Jansen,2,middle,easy,crucial,10,135.0,84,1,9.642857142857142,84.0
0.1111111111111111,0.345679012345679,0.0,0.0,0.09876543209876543,0.09876543209876543,0.345679012345679,0.0,0.0,M Jansen,2,middle,easy,easy,3,27.0,18,2,9.0,9.0
0.017857142857142856,0.37648809523809523,0.016369047619047616,0.0,0.0982142857142857,0.0818452380952381,0.34375,0.04910714285714285,0.016369047619047616,M Jansen,2,middle,easy,medium,9,83.0,56,0,8.892857142857142,56.0
0.0425531914893617,0.3379224030037547,0.11264080100125157,0.0,0.16896120150187735,0.01877346683354193,0.24405506883604508,0.07509386733416772,0.0,M Jansen,2,middle,moderate,crucial,11,76.0,47,2,9.702127659574469,23.5
0.125,0.19444444444444445,0.0,0.0,0.09722222222222222,0.0,0.4861111111111111,0.09722222222222222,0.0,M Jansen,2,middle,moderate,medium,2,7.0,8,1,5.25,8.0
0.027450980392156862,0.1937920555676145,0.05383112654655958,0.007177483539541278,0.15072715433036685,0.021532450618623834,0.4916576224585775,0.046653643007018304,0.007177483539541278,M Jansen,2,pp,crucial,crucial,24,309.0,255,7,7.270588235294118,36.42857142857143
0.2857142857142857,0.10204081632653061,0.0,0.0,0.10204081632653061,0.0,0.5102040816326531,0.0,0.0,M Jansen,2,pp,crucial,medium,2,5.0,7,2,4.285714285714286,3.5
0.056603773584905655,0.19771777200316348,0.06778895040108462,0.005649079200090386,0.1412269800022596,0.073438029601175,0.4180318608066885,0.022596316800361543,0.016947237600271156,M Jansen,2,pp,easy,crucial,20,247.0,159,9,9.320754716981131,17.666666666666668
0.16666666666666666,0.1388888888888889,0.0,0.0,0.1388888888888889,0.0,0.5555555555555556,0.0,0.0,M Jansen,2,pp,easy,medium,1,5.0,6,1,5.0,6.0
0.042328042328042326,0.2349843229472859,0.06207133058984911,0.008867332941407015,0.10197432882618068,0.031035665294924554,0.40789731530472273,0.10197432882618068,0.008867332941407015,M Jansen,2,pp,moderate,crucial,22,246.0,189,8,7.809523809523809,23.625
0.125,0.21875,0.0,0.0,0.0,0.0,0.65625,0.0,0.0,M Jansen,2,pp,moderate,medium,2,2.0,8,0,1.5,8.0
0.07692307692307693,0.42603550295857984,0.0,0.0,0.0,0.21301775147928992,0.2840236686390532,0.0,0.0,M Markande,2,death,crucial,crucial,3,24.0,13,1,11.076923076923077,13.0
0.16666666666666666,0.5555555555555556,0.0,0.0,0.1388888888888889,0.1388888888888889,0.0,0.0,0.0,M Markande,2,death,crucial,medium,1,14.0,6,0,14.0,6.0
0.16666666666666666,0.41666666666666674,0.1388888888888889,0.0,0.1388888888888889,0.0,0.1388888888888889,0.0,0.0,M Markande,2,death,easy,crucial,1,9.0,6,0,9.0,6.0
0.21052631578947367,0.33240997229916897,0.0,0.0,0.04155124653739612,0.04155124653739612,0.3739612188365651,0.0,0.0,M Markande,2,death,easy,easy,3,18.0,19,4,5.684210526315789,4.75
0.037037037037037035,0.46364883401920437,0.03566529492455418,0.0,0.10699588477366255,0.07133058984910837,0.28532235939643347,0.0,0.0,M Markande,2,death,easy,medium,6,39.0,27,1,8.666666666666666,27.0
0.125,0.26249999999999996,0.0,0.0,0.175,0.0,0.26249999999999996,0.175,0.0,M Markande,2,death,moderate,crucial,3,13.0,8,0,9.75,8.0
0.25,0.0,0.0,0.0,0.15,0.0,0.44999999999999996,0.15,0.0,M Markande,2,death,moderate,medium,1,5.0,4,1,7.5,4.0
0.0136986301369863,0.5674610621129668,0.06755488834678175,0.0,0.0810658660161381,0.04053293300806905,0.22968662037905796,0.0,0.0,M Markande,2,middle,crucial,crucial,7,94.0,73,1,7.726027397260274,73.0
0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,M Markande,2,middle,crucial,medium,1,3.0,2,1,9.0,2.0
0.05147058823529412,0.46758492129246065,0.03339892294946148,0.0,0.06011806130903066,0.10687655343827673,0.24715202982601492,0.020039353769676888,0.013359569179784592,M Markande,2,middle,easy,crucial,13,217.0,136,7,9.573529411764707,19.428571428571427
0.16666666666666666,0.5555555555555556,0.0,0.0,0.1388888888888889,0.0,0.1388888888888889,0.0,0.0,M Markande,2,middle,easy,easy,1,8.0,6,0,8.0,6.0
0.054263565891472874,0.45137420718816074,0.042988019732205784,0.0,0.050152689687573415,0.08597603946441157,0.29375146817007286,0.021494009866102892,0.0,M Markande,2,middle,easy,medium,12,178.0,129,7,8.279069767441861,18.428571428571427
0.03225806451612903,0.5745967741935484,0.06048387096774194,0.0,0.04536290322580645,0.015120967741935484,0.24193548387096775,0.03024193548387097,0.0,M Markande,2,middle,moderate,crucial,5,66.0,62,2,6.387096774193548,31.0
0.125,0.4375,0.0,0.0,0.0,0.109375,0.328125,0.0,0.0,M Markande,2,middle,moderate,medium,1,10.0,8,0,7.5,8.0
0.14285714285714285,0.24489795918367346,0.12244897959183673,0.0,0.0,0.12244897959183673,0.3673469387755102,0.0,0.0,M Markande,2,pp,easy,crucial,2,10.0,7,1,8.571428571428571,7.0
0.043478260869565216,0.19927536231884058,0.0,0.0,0.07971014492753624,0.15942028985507248,0.4782608695652174,0.03985507246376812,0.0,M Markande,2,pp,moderate,crucial,4,38.0,23,0,9.91304347826087,23.0
0.01639344262295082,0.36533957845433257,0.056206088992974246,0.0,0.08430913348946137,0.12646370023419204,0.22482435597189698,0.11241217798594849,0.014051522248243561,M Pathirana,2,death,crucial,crucial,11,121.0,61,1,11.901639344262295,61.0
0.07142857142857142,0.2184873949579832,0.0,0.0546218487394958,0.0,0.0546218487394958,0.4369747899159664,0.1638655462184874,0.0,M Pathirana,2,death,crucial,easy,3,16.0,14,1,6.857142857142857,14.0
0.06557377049180328,0.28551912568306015,0.06489071038251366,0.02595628415300547,0.0778688524590164,0.0389344262295082,0.29849726775956287,0.14275956284153007,0.0,M Pathirana,2,death,crucial,medium,13,91.0,61,4,8.950819672131148,15.25
0.043478260869565216,0.7069943289224953,0.04158790170132325,0.0,0.04158790170132325,0.0,0.166351606805293,0.0,0.0,M Pathirana,2,death,easy,crucial,6,23.0,23,1,6.0,23.0
0.13043478260869565,0.24610336341263328,0.024610336341263327,0.0,0.07383100902378999,0.04101722723543888,0.3691550451189499,0.11484823625922888,0.0,M Pathirana,2,death,easy,easy,14,116.0,92,12,7.565217391304348,7.666666666666667
0.08176100628930819,0.3283089139524262,0.0615579213660799,0.010259653561013318,0.08720705526861319,0.025649133902533292,0.3077896068303995,0.09233688204911986,0.005129826780506659,M Pathirana,2,death,easy,medium,21,211.0,159,13,7.962264150943396,12.23076923076923
0.1,0.36000000000000004,0.0,0.0,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.0,0.0,M Pathirana,2,death,moderate,crucial,6,24.0,10,0,14.4,10.0
0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,M Pathirana,2,death,moderate,easy,1,2.0,3,1,4.0,3.0
0.06896551724137931,0.32004310344827586,0.0,0.029094827586206896,0.11637931034482758,0.05818965517241379,0.32004310344827586,0.08728448275862069,0.0,M Pathirana,2,death,moderate,medium,8,45.0,29,2,9.310344827586206,14.5
0.04371584699453552,0.31124342715743886,0.05864006598618414,0.004510774306629549,0.09021548613259098,0.040596968759665945,0.320264975770698,0.13081245489225693,0.0,M Pathirana,2,middle,crucial,crucial,23,261.0,183,8,8.557377049180328,22.875
0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,M Pathirana,2,middle,crucial,easy,1,0.0,5,1,0.0,5.0
0.09090909090909091,0.20979020979020974,0.01748251748251748,0.0,0.15734265734265732,0.0,0.3846153846153845,0.13986013986013984,0.0,M Pathirana,2,middle,crucial,medium,9,58.0,44,4,7.909090909090909,11.0
0.06338028169014084,0.3298786429267428,0.07657897067942245,0.0058906900522632645,0.06479759057489591,0.047125520418106116,0.312206572769953,0.10014173088847549,0.0,M Pathirana,2,middle,easy,crucial,17,194.0,142,9,8.19718309859155,15.777777777777779
0.14285714285714285,0.34285714285714286,0.0,0.0,0.0,0.0,0.45714285714285713,0.05714285714285714,0.0,M Pathirana,2,middle,easy,easy,3,7.0,14,2,3.0,7.0
0.07058823529411765,0.27631160572337043,0.08373078961314256,0.0,0.058611552729199795,0.016746157922628513,0.2846846846846847,0.19258081611022787,0.016746157922628513,M Pathirana,2,middle,easy,medium,12,118.0,85,6,8.329411764705883,14.166666666666666
0.018518518518518517,0.4145913154533845,0.059227330779054926,0.008461047254150703,0.10153256704980844,0.04230523627075352,0.28767560664112396,0.06768837803320563,0.0,M Pathirana,2,middle,moderate,crucial,15,152.0,108,2,8.444444444444445,54.0
0.06451612903225806,0.2227342549923195,0.1336405529953917,0.0,0.06682027649769585,0.02227342549923195,0.24500768049155147,0.24500768049155147,0.0,M Pathirana,2,middle,moderate,medium,6,51.0,31,2,9.870967741935484,15.5
0.05555555555555555,0.18226120857699804,0.08284600389863547,0.03313840155945419,0.09941520467836257,0.03313840155945419,0.46393762183235865,0.049707602339181284,0.0,M Pathirana,2,pp,crucial,crucial,7,66.0,54,3,7.333333333333333,18.0
0.08333333333333333,0.1964285714285714,0.1964285714285714,0.0,0.13095238095238093,0.1964285714285714,0.06547619047619047,0.13095238095238093,0.0,M Pathirana,2,pp,easy,crucial,3,37.0,12,0,18.5,12.0
0.018518518518518517,0.45179306290417415,0.031158142269253383,0.0,0.062316284538506767,0.0,0.29600235155790716,0.14021164021164023,0.0,M Pathirana,2,pp,moderate,crucial,7,58.0,54,1,6.444444444444445,54.0
0.023809523809523808,0.27587991718426497,0.08488612836438922,0.0,0.19099378881987572,0.10610766045548652,0.23343685300207037,0.08488612836438922,0.0,M Prasidh Krishna,2,death,crucial,crucial,9,91.0,42,0,13.0,42.0
0.03333333333333333,0.26363636363636367,0.14646464646464646,0.0,0.20505050505050507,0.029292929292929298,0.23434343434343438,0.08787878787878789,0.0,M Prasidh Krishna,2,death,crucial,medium,5,56.0,30,1,11.2,30.0
0.047619047619047616,0.4140786749482402,0.041407867494824016,0.0,0.12422360248447206,0.041407867494824016,0.24844720496894412,0.08281573498964803,0.0,M Prasidh Krishna,2,death,easy,crucial,8,32.0,21,1,9.142857142857142,21.0
0.12820512820512822,0.18073796122576616,0.031894934333958735,0.0,0.042526579111944976,0.07442151344590371,0.49968730456535343,0.031894934333958735,0.010631644777986244,M Prasidh Krishna,2,death,easy,easy,13,85.0,78,10,6.538461538461538,7.8
0.07692307692307693,0.29321266968325793,0.07601809954751132,0.0,0.13031674208144797,0.04343891402714933,0.3040723981900453,0.07601809954751132,0.0,M Prasidh Krishna,2,death,easy,medium,16,120.0,78,6,9.23076923076923,13.0
0.125,0.35,0.0875,0.0875,0.0875,0.0,0.0875,0.175,0.0,M Prasidh Krishna,2,death,moderate,crucial,3,15.0,8,0,11.25,8.0
0.2,0.5333333333333334,0.13333333333333336,0.0,0.0,0.0,0.0,0.13333333333333336,0.0,M Prasidh Krishna,2,death,moderate,easy,1,7.0,5,0,8.4,5.0
0.1111111111111111,0.2666666666666666,0.0,0.0,0.08888888888888888,0.08888888888888888,0.3555555555555555,0.08888888888888888,0.0,M Prasidh Krishna,2,death,moderate,medium,3,14.0,9,0,9.333333333333334,9.0
0.024390243902439025,0.3328550932568149,0.09182209469153516,0.011477761836441894,0.11477761836441894,0.05738880918220947,0.3328550932568149,0.02295552367288379,0.011477761836441894,M Prasidh Krishna,2,middle,crucial,crucial,12,121.0,82,2,8.853658536585366,41.0
0.3333333333333333,0.22222222222222224,0.0,0.0,0.0,0.0,0.4444444444444445,0.0,0.0,M Prasidh Krishna,2,middle,crucial,medium,1,1.0,3,1,2.0,3.0
0.02958579881656805,0.48794838364590637,0.0548256610838097,0.016447698325142913,0.09868618995085747,0.02193026443352388,0.24671547487714368,0.032895396650285826,0.01096513221676194,M Prasidh Krishna,2,middle,easy,crucial,18,222.0,169,5,7.881656804733728,33.8
0.16666666666666666,0.0,0.1388888888888889,0.1388888888888889,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,M Prasidh Krishna,2,middle,easy,easy,1,13.0,6,1,13.0,6.0
0.10344827586206898,0.31813125695216904,0.05784204671857619,0.0,0.08676307007786428,0.014460511679644048,0.36151279199110115,0.05784204671857619,0.0,M Prasidh Krishna,2,middle,easy,medium,11,64.0,58,6,6.620689655172414,9.666666666666666
0.03571428571428571,0.4655172413793104,0.05541871921182266,0.011083743842364532,0.12192118226600987,0.022167487684729065,0.2549261083743843,0.0332512315270936,0.0,M Prasidh Krishna,2,middle,moderate,crucial,14,114.0,84,3,8.142857142857142,28.0
0.3333333333333333,0.22222222222222224,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,M Prasidh Krishna,2,middle,moderate,medium,1,7.0,3,0,14.0,3.0
0.028985507246376812,0.16513851917578623,0.07266094843734594,0.00660554076703145,0.1717440599428177,0.03963324460218869,0.45578231292517,0.05944986690328304,0.0,M Prasidh Krishna,2,pp,crucial,crucial,14,199.0,138,4,8.652173913043478,34.5
0.060810810810810814,0.22877685377685372,0.024081774081774077,0.006020443520443519,0.16857241857241856,0.03612266112266112,0.42143104643104634,0.04214310464310464,0.012040887040887039,M Prasidh Krishna,2,pp,easy,crucial,17,211.0,148,9,8.554054054054054,16.444444444444443
0.16666666666666666,0.2777777777777778,0.0,0.1388888888888889,0.1388888888888889,0.0,0.2777777777777778,0.0,0.0,M Prasidh Krishna,2,pp,easy,medium,1,9.0,6,0,9.0,6.0
0.03092783505154639,0.21227295041728028,0.02307314678448699,0.004614629356897397,0.13382425135002454,0.027687776141384388,0.4937653411880216,0.06921944035346098,0.004614629356897397,M Prasidh Krishna,2,pp,moderate,crucial,22,227.0,194,6,7.020618556701031,32.333333333333336
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M Siddharth,2,death,crucial,crucial,1,0.0,1,0,0.0,1.0
0.25,0.1875,0.0,0.0,0.1875,0.0,0.375,0.0,0.0,M Siddharth,2,death,crucial,medium,1,5.0,4,0,7.5,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M Siddharth,2,death,moderate,crucial,1,0.0,1,0,0.0,1.0
0.01694915254237288,0.43008474576271183,0.061440677966101684,0.1382415254237288,0.046080508474576266,0.07680084745762711,0.15360169491525422,0.07680084745762711,0.0,M Siddharth,2,middle,crucial,crucial,6,110.0,59,1,11.186440677966102,59.0
0.05555555555555555,0.4722222222222222,0.0,0.0,0.05246913580246913,0.15740740740740738,0.2623456790123457,0.0,0.0,M Siddharth,2,middle,easy,medium,2,31.0,18,1,10.333333333333334,18.0
0.02127659574468085,0.47894975101856047,0.06247170665459484,0.08329560887279312,0.12494341330918968,0.0,0.2290629244001811,0.0,0.0,M Siddharth,2,middle,moderate,crucial,5,65.0,47,1,8.297872340425531,47.0
0.16666666666666666,0.0,0.0,0.0,0.2777777777777778,0.0,0.5555555555555556,0.0,0.0,M Siddharth,2,middle,moderate,medium,1,8.0,6,0,8.0,6.0
0.03571428571428571,0.30306122448979594,0.0826530612244898,0.02755102040816327,0.02755102040816327,0.02755102040816327,0.3581632653061225,0.05510204081632654,0.0826530612244898,M Siddharth,2,pp,crucial,crucial,5,35.0,28,1,7.5,28.0
0.043478260869565216,0.2495274102079395,0.0,0.0,0.20793950850661624,0.04158790170132325,0.4574669187145558,0.0,0.0,M Siddharth,2,pp,easy,crucial,2,32.0,23,1,8.347826086956522,23.0
0.015873015873015872,0.36721156124141197,0.044065387348969434,0.0,0.11750769959725182,0.029376924899312956,0.36721156124141197,0.05875384979862591,0.0,M Siddharth,2,pp,moderate,crucial,9,79.0,63,1,7.523809523809524,63.0
0.023255813953488372,0.5182724252491694,0.0,0.0,0.0,0.09966777408637874,0.23920265780730898,0.11960132890365449,0.0,M Theekshana,2,death,crucial,crucial,8,62.0,43,0,8.651162790697674,43.0
0.14285714285714285,0.30612244897959184,0.061224489795918366,0.061224489795918366,0.0,0.061224489795918366,0.3673469387755102,0.0,0.0,M Theekshana,2,death,crucial,easy,4,16.0,14,2,6.857142857142857,7.0
0.041666666666666664,0.345,0.07666666666666666,0.0,0.07666666666666666,0.03833333333333333,0.3833333333333333,0.03833333333333333,0.0,M Theekshana,2,death,crucial,medium,6,28.0,24,1,7.0,24.0
0.1,0.45,0.0,0.0,0.0,0.09000000000000001,0.36000000000000004,0.0,0.0,M Theekshana,2,death,easy,crucial,3,11.0,10,1,6.6,10.0
0.08823529411764705,0.2901069518716577,0.03315508021390374,0.008288770053475935,0.06631016042780748,0.05802139037433155,0.3978609625668449,0.04973262032085561,0.008288770053475935,M Theekshana,2,death,easy,easy,18,127.0,102,9,7.470588235294118,11.333333333333334
0.045454545454545456,0.4943181818181818,0.09375000000000001,0.0,0.04261363636363637,0.05965909090909091,0.2471590909090909,0.017045454545454548,0.0,M Theekshana,2,death,easy,medium,25,144.0,110,5,7.8545454545454545,22.0
0.125,0.65625,0.109375,0.0,0.0,0.0,0.109375,0.0,0.0,M Theekshana,2,death,moderate,crucial,3,8.0,8,0,6.0,8.0
0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,M Theekshana,2,death,moderate,easy,1,0.0,2,1,0.0,2.0
0.03571428571428571,0.44770408163265313,0.10331632653061225,0.0,0.13775510204081634,0.034438775510204085,0.2410714285714286,0.0,0.0,M Theekshana,2,death,moderate,medium,8,41.0,28,0,8.785714285714286,28.0
0.016877637130801686,0.4224988666875894,0.08531227115807093,0.0,0.10968720577466262,0.01624995641106113,0.32906161732398787,0.02031244551382641,0.0,M Theekshana,2,middle,crucial,crucial,27,283.0,237,4,7.1645569620253164,59.25
0.16666666666666666,0.41666666666666674,0.0,0.0,0.0,0.0,0.41666666666666674,0.0,0.0,M Theekshana,2,middle,crucial,easy,1,3.0,6,0,3.0,6.0
0.023809523809523808,0.39047619047619037,0.1518518518518518,0.021693121693121688,0.08677248677248675,0.021693121693121688,0.23862433862433857,0.06507936507936506,0.0,M Theekshana,2,middle,crucial,medium,5,60.0,42,0,8.571428571428571,42.0
0.014285714285714285,0.44494047619047616,0.07529761904761904,0.0,0.061607142857142846,0.020535714285714286,0.35595238095238096,0.027380952380952377,0.0,M Theekshana,2,middle,easy,crucial,18,145.0,140,2,6.214285714285714,70.0
0.04878048780487805,0.26545660805445265,0.04424276800907545,0.022121384004537725,0.11060692002268861,0.04424276800907545,0.4203062960862168,0.04424276800907545,0.0,M Theekshana,2,middle,easy,easy,8,53.0,41,2,7.7560975609756095,20.5
0.07784431137724551,0.4201537752896574,0.060021967898522495,0.010913085072458636,0.06547851043475181,0.038195797753605217,0.3164794671013004,0.005456542536229318,0.005456542536229318,M Theekshana,2,middle,easy,medium,21,197.0,167,13,7.077844311377246,12.846153846153847
0.009345794392523364,0.5444135724509556,0.09817293929443462,0.0,0.06247368864191294,0.0446240633156521,0.2141955039151301,0.01784962532626084,0.00892481266313042,M Theekshana,2,middle,moderate,crucial,16,144.0,107,1,8.074766355140186,107.0
0.10256410256410256,0.27613412228796846,0.09204470742932282,0.0,0.023011176857330704,0.023011176857330704,0.48323471400394474,0.0,0.0,M Theekshana,2,middle,moderate,medium,7,30.0,39,4,4.615384615384615,9.75
0.025714285714285717,0.29769841269841274,0.05683333333333333,0.00811904761904762,0.11637301587301588,0.021650793650793653,0.4465476190476191,0.027063492063492064,0.0,M Theekshana,2,pp,crucial,crucial,32,391.0,350,9,6.702857142857143,38.888888888888886
0.06896551724137931,0.3276825274513581,0.03640916971681757,0.005201309959545366,0.08842226931227123,0.0468117896359083,0.40050086688499326,0.026006549797726833,0.0,M Theekshana,2,pp,easy,crucial,22,207.0,174,12,7.137931034482759,14.5
0.05263157894736842,0.31071247249957695,0.07006261634794382,0.006092401421560332,0.13098663056354715,0.033508207818581826,0.37468268742596045,0.02132340497546116,0.0,M Theekshana,2,pp,moderate,crucial,40,399.0,304,16,7.875,19.0
0.07692307692307693,0.0,0.0710059171597633,0.0,0.21301775147928992,0.21301775147928992,0.42603550295857984,0.0,0.0,MA Starc,2,death,crucial,crucial,5,32.0,13,1,14.76923076923077,13.0
0.27272727272727276,0.06611570247933884,0.06611570247933884,0.0,0.06611570247933884,0.1322314049586777,0.396694214876033,0.0,0.0,MA Starc,2,death,crucial,easy,3,19.0,11,3,10.363636363636363,3.6666666666666665
0.043478260869565216,0.2678260869565217,0.11478260869565216,0.0,0.15304347826086953,0.07652173913043477,0.2678260869565217,0.07652173913043477,0.0,MA Starc,2,death,crucial,medium,5,43.0,23,1,11.217391304347826,23.0
0.1,0.45,0.09000000000000001,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,MA Starc,2,death,easy,crucial,3,7.0,10,0,4.2,10.0
0.16666666666666666,0.1851851851851852,0.03703703703703704,0.0,0.0925925925925926,0.07407407407407408,0.27777777777777785,0.16666666666666669,0.0,MA Starc,2,death,easy,easy,6,67.0,36,6,11.166666666666666,6.0
0.07894736842105264,0.2511961722488038,0.06279904306220095,0.0,0.08373205741626794,0.10466507177033492,0.29306220095693775,0.1255980861244019,0.0,MA Starc,2,death,easy,medium,5,70.0,38,3,11.052631578947368,12.666666666666666
0.16666666666666666,0.2777777777777778,0.2777777777777778,0.0,0.1388888888888889,0.0,0.1388888888888889,0.0,0.0,MA Starc,2,death,moderate,crucial,2,10.0,6,0,10.0,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA Starc,2,death,moderate,easy,1,6.0,1,0,36.0,1.0
0.16666666666666666,0.4166666666666667,0.2777777777777778,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,MA Starc,2,death,moderate,medium,2,7.0,6,0,7.0,6.0
0.015625,0.25355113636363635,0.07457386363636365,0.0,0.19389204545454547,0.014914772727272728,0.41761363636363635,0.029829545454545456,0.0,MA Starc,2,middle,crucial,crucial,9,87.0,64,1,8.15625,64.0
0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,MA Starc,2,middle,crucial,easy,1,6.0,2,1,18.0,2.0
0.14285714285714285,0.061224489795918366,0.12244897959183673,0.12244897959183673,0.0,0.12244897959183673,0.4285714285714286,0.0,0.0,MA Starc,2,middle,crucial,medium,3,23.0,14,2,9.857142857142858,7.0
0.05,0.38863636363636367,0.08636363636363636,0.0,0.08636363636363636,0.08636363636363636,0.2159090909090909,0.08636363636363636,0.0,MA Starc,2,middle,easy,crucial,5,35.0,20,1,10.5,20.0
0.16666666666666666,0.0,0.0,0.0,0.06944444444444445,0.0,0.3472222222222223,0.41666666666666674,0.0,MA Starc,2,middle,easy,easy,1,10.0,6,0,10.0,6.0
0.11538461538461539,0.22115384615384615,0.09478021978021978,0.0,0.09478021978021978,0.0,0.4107142857142857,0.06318681318681318,0.0,MA Starc,2,middle,easy,medium,5,27.0,26,3,6.230769230769231,8.666666666666666
0.07142857142857142,0.2591362126245847,0.02159468438538206,0.08637873754152824,0.1943521594684385,0.02159468438538206,0.3239202657807309,0.02159468438538206,0.0,MA Starc,2,middle,moderate,crucial,10,69.0,42,3,9.857142857142858,14.0
0.3333333333333333,0.22222222222222224,0.11111111111111112,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,MA Starc,2,middle,moderate,medium,2,4.0,6,2,4.0,3.0
0.04878048780487805,0.17294900221729492,0.0324279379157428,0.010809312638580933,0.162139689578714,0.05404656319290466,0.45399113082039916,0.0648558758314856,0.0,MA Starc,2,pp,crucial,crucial,12,121.0,82,4,8.853658536585366,20.5
0.0423728813559322,0.20313302516692344,0.02901900359527478,0.0,0.18862352336928606,0.04352850539291217,0.3917565485362095,0.10156651258346172,0.0,MA Starc,2,pp,easy,crucial,12,190.0,118,5,9.661016949152541,23.6
0.25,0.1875,0.0,0.0,0.0,0.1875,0.375,0.0,0.0,MA Starc,2,pp,easy,medium,1,7.0,4,1,10.5,4.0
0.05181347150259067,0.16332399533926667,0.02722066588987778,0.0,0.20415499417408334,0.07258844237300742,0.4128467659964797,0.06351488707638148,0.004536777648312964,MA Starc,2,pp,moderate,crucial,23,339.0,193,10,10.538860103626943,19.3
0.18181818181818182,0.0,0.0,0.0,0.20454545454545453,0.0,0.5454545454545454,0.0,0.06818181818181818,MA Starc,2,pp,moderate,medium,1,13.0,11,2,7.090909090909091,5.5
0.125,0.26249999999999996,0.0875,0.0,0.175,0.0875,0.0875,0.175,0.0,MG Bracewell,2,death,crucial,crucial,3,21.0,8,0,15.75,8.0
