match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S07M033,1,37,24,0,9.25,0.0,,0-28(18),0-9(6),Noor Ahmad,MI,3-191 (120)
S07M041,1,34,24,0,8.5,0.0,0-2(0),0-32(24),,Noor Ahmad,MI,5-220 (120)
S07M003,2,47,24,0,11.75,1.0,,0-47(24),,C Green,KKR,10-172 (114)
S07M017,2,35,24,0,8.75,0.0,,0-35(24),,C Green,KKR,4-135 (94)
S07M025,2,25,24,1,6.25,1.0,,1-25(24),,C Green,KKR,4-191 (120)
S07M028,2,42,24,1,10.5,0.0,,1-42(24),,C Green,KKR,5-130 (91)
S07M032,2,32,18,1,10.67,1.0,,1-32(18),,C Green,KKR,4-220 (120)
S07M042,1,24,18,2,8.0,1.0,1-7(6),1-17(12),,C Green,KKR,8-187 (120)
S07M046,2,24,18,1,8.0,1.0,,1-24(18),,C Green,KKR,10-122 (78)
S07M005,1,19,12,1,9.5,1.0,1-8(6),0-11(6),,GD Phillips,RR,8-195 (120)
S07M015,1,10,6,0,10.0,0.0,0-10(6),,,GD Phillips,RR,3-220 (120)
S07M020,1,7,6,1,7.0,0.0,1-7(6),,,GD Phillips,RR,7-178 (120)
S07M025,1,45,24,1,11.25,0.0,0-4(6),1-41(18),,GD Phillips,RR,5-202 (120)
S07M029,2,38,24,1,9.5,0.0,0-16(12),1-22(12),,GD Phillips,RR,2-194 (118)
S07M035,2,15,6,0,15.0,1.0,0-15(6),,,GD Phillips,RR,5-218 (120)
S07M040,1,5,6,1,5.0,1.0,1-5(6),,,GD Phillips,RR,10-75 (74)
S07M049,2,12,6,1,12.0,0.0,1-12(6),,,GD Phillips,RR,8-111 (82)
S07M002,1,34,24,2,8.5,1.0,0-13(12),1-10(6),1-11(6),Shashank Singh,PBKS,8-183 (120)
S07M009,1,26,12,2,13.0,1.0,2-26(12),,,Shashank Singh,PBKS,10-91 (69)
S07M013,1,44,24,1,11.0,0.0,0-16(12),,1-28(12),Shashank Singh,PBKS,5-192 (120)
S07M017,1,24,12,0,12.0,1.0,0-24(12),,,Shashank Singh,PBKS,10-134 (106)
S07M023,1,24,12,1,12.0,0.0,1-24(12),,,Shashank Singh,PBKS,6-188 (120)
S07M026,2,29,12,0,14.5,1.0,0-29(12),,,Shashank Singh,PBKS,9-184 (120)
S07M033,2,40,24,0,10.0,1.0,0-23(12),,0-17(12),Shashank Singh,PBKS,8-148 (120)
S07M040,2,5,6,0,5.0,0.0,0-5(6),,,Shashank Singh,PBKS,4-76 (74)
S07M043,1,41,18,0,13.67,0.0,0-26(12),,0-15(6),Shashank Singh,PBKS,6-198 (120)
S07M047,2,24,18,0,8.0,0.0,0-9(6),0-15(12),,Shashank Singh,PBKS,4-187 (120)
S07M009,1,24,18,1,8.0,1.0,0-18(6),1-6(12),,CV Varun,PBKS,10-91 (69)
S07M033,2,24,18,1,8.0,1.0,1-8(6),0-16(12),,CV Varun,PBKS,8-148 (120)
S07M040,2,10,12,1,5.0,0.0,0-5(6),1-5(6),,CV Varun,PBKS,4-76 (74)
S07M043,1,26,18,2,8.67,0.0,1-7(6),1-3(6),0-16(6),CV Varun,PBKS,6-198 (120)
S07M005,1,39,24,1,9.75,1.0,1-14(12),0-5(6),0-20(6),Atharva Ankolekar,RR,8-195 (120)
S07M009,2,12,10,1,7.2,0.0,,1-12(10),,Atharva Ankolekar,RR,5-92 (70)
S07M015,1,49,24,0,12.25,0.0,0-4(6),0-24(12),0-21(6),Atharva Ankolekar,RR,3-220 (120)
S07M020,1,30,18,0,10.0,0.0,0-20(6),0-1(6),0-9(6),Atharva Ankolekar,RR,7-178 (120)
S07M040,1,17,18,1,5.67,1.0,,1-17(18),,Atharva Ankolekar,RR,10-75 (74)
S07M049,2,9,18,2,3.0,0.0,,2-9(18),,Atharva Ankolekar,RR,8-111 (82)
S07M002,2,26,24,0,6.5,0.0,,0-26(24),,Ashwin Das,LSG,3-184 (118)
S07M019,2,42,24,3,10.5,1.0,,1-29(18),2-13(6),Ashwin Das,LSG,8-193 (120)
S07M029,1,32,24,1,8.0,1.0,,0-20(12),1-12(12),Ashwin Das,LSG,10-190 (120)
S07M038,2,26,18,1,8.67,0.0,,1-26(18),,Ashwin Das,LSG,3-201 (99)
S07M007,2,28,24,0,7.0,1.0,0-3(6),0-25(18),,Gurnoor Brar,DC,10-185 (113)
S07M021,2,38,24,1,9.5,1.0,0-6(6),1-32(18),,Gurnoor Brar,DC,3-238 (120)
S07M026,1,38,24,2,9.5,0.0,1-14(12),1-24(12),,Gurnoor Brar,DC,10-198 (110)
S07M034,2,52,24,1,13.0,0.0,0-30(12),1-22(12),,Gurnoor Brar,DC,5-203 (108)
S07M038,1,38,24,1,9.5,1.0,0-8(12),1-30(12),,Gurnoor Brar,DC,7-200 (120)
S07M001,1,30,24,1,7.5,0.0,1-6(12),0-24(12),,MR Marsh,MI,6-262 (120)
S07M007,1,51,24,3,12.75,0.0,0-29(12),3-22(12),,MR Marsh,MI,6-207 (120)
S07M023,2,37,24,1,9.25,1.0,0-6(6),1-31(18),,MR Marsh,MI,4-179 (120)
S07M039,1,39,24,0,9.75,1.0,0-10(6),0-29(18),,MR Marsh,MI,6-207 (120)
S07M027,1,47,24,1,11.75,0.5,0-14(6),,1-33(18),RE van der Merwe,CSK,8-185 (120)
S07M036,2,43,24,2,10.75,0.0,0-22(12),2-21(12),,RE van der Merwe,CSK,3-188 (100)
S07M043,2,34,24,2,8.5,1.0,0-14(12),2-20(12),,RE van der Merwe,CSK,10-179 (106)
S07M002,2,36,24,0,9.0,0.0,0-13(6),0-23(18),,WG Jacks,LSG,3-184 (118)
S07M008,2,37,24,3,9.25,1.0,0-24(12),3-13(12),,WG Jacks,LSG,10-124 (101)
S07M014,1,32,24,0,8.0,1.0,0-11(6),0-21(18),,WG Jacks,LSG,9-171 (120)
S07M019,2,46,24,0,11.5,1.0,0-25(12),0-21(12),,WG Jacks,LSG,8-193 (120)
S07M024,1,18,18,0,6.0,1.0,0-3(6),0-15(12),,WG Jacks,LSG,10-173 (115)
S07M029,1,36,18,2,12.0,1.0,1-13(6),1-23(12),,WG Jacks,LSG,10-190 (120)
S07M035,1,32,18,0,10.67,0.0,0-5(6),0-27(12),,WG Jacks,LSG,2-219 (120)
S07M038,2,53,18,0,17.67,0.0,0-22(6),0-31(12),,WG Jacks,LSG,3-201 (99)
S07M042,2,43,24,0,10.75,0.0,0-32(18),0-11(6),,WG Jacks,LSG,2-189 (115)
S07M001,1,73,24,1,18.25,0.0,1-32(12),0-22(6),0-19(6),JR Hazlewood,MI,6-262 (120)
S07M011,1,43,24,0,10.75,0.0,0-27(18),,0-16(6),JR Hazlewood,MI,5-194 (120)
S07M023,2,28,24,2,7.0,1.0,1-9(6),1-19(18),,JR Hazlewood,MI,4-179 (120)
S07M039,1,36,24,2,9.0,1.0,0-14(6),2-22(18),,JR Hazlewood,MI,6-207 (120)
S07M007,2,25,12,1,12.5,1.0,0-15(6),1-10(6),,AD Russell,DC,10-185 (113)
S07M012,1,42,24,1,10.5,0.0,1-30(18),0-12(6),,AD Russell,DC,7-234 (120)
S07M018,2,42,24,0,10.5,0.0,0-38(18),0-4(6),,AD Russell,DC,1-164 (103)
S07M021,2,46,18,0,15.33,1.0,0-46(18),,,AD Russell,DC,3-238 (120)
S07M026,1,48,18,1,16.0,0.0,1-48(18),,,AD Russell,DC,10-198 (110)
S07M034,2,26,18,2,8.67,0.0,2-26(18),,,AD Russell,DC,5-203 (108)
S07M038,1,39,18,0,13.0,1.0,0-39(18),,,AD Russell,DC,7-200 (120)
S07M044,2,65,24,0,16.25,0.0,0-49(18),0-16(6),,AD Russell,DC,5-220 (112)
S07M031,1,27,24,2,6.75,1.0,,2-27(24),,Esakkimuthu A,RCB,10-191 (112)
S07M046,1,27,24,2,6.75,0.0,,2-27(24),,Esakkimuthu A,RCB,9-143 (120)
S07M028,1,11,15,2,4.4,1.0,1-11(12),,1-0(3),B Muzarabani,GT,10-129 (105)
S07M039,2,44,24,2,11.0,0.0,0-15(12),,2-29(12),B Muzarabani,GT,4-208 (116)
S07M017,1,20,12,1,10.0,1.0,,1-20(12),,Sanvir Singh,PBKS,10-134 (106)
S07M026,2,23,18,2,7.67,1.0,,2-23(18),,Sanvir Singh,PBKS,9-184 (120)
S07M047,2,27,18,1,9.0,0.0,0-12(6),1-15(12),,Sanvir Singh,PBKS,4-187 (120)
S07M025,1,28,18,2,9.33,0.0,1-22(12),1-6(6),,Cheepurapalli Stephen,RR,5-202 (120)
S07M029,2,33,24,1,8.25,0.0,1-13(12),0-7(6),0-13(6),Cheepurapalli Stephen,RR,2-194 (118)
S07M045,1,37,24,1,9.25,1.0,1-16(12),0-8(6),0-13(6),Cheepurapalli Stephen,RR,7-183 (120)
S07M002,2,33,24,1,8.25,0.0,1-15(12),0-5(6),0-13(6),Mohammad Amir,LSG,3-184 (118)
S07M029,1,27,24,3,6.75,1.0,0-7(6),0-14(12),3-6(6),Mohammad Amir,LSG,10-190 (120)
S07M038,2,43,21,0,12.29,0.0,0-27(12),0-11(6),0-5(3),Mohammad Amir,LSG,3-201 (99)
S07M008,1,19,24,1,4.75,0.0,0-2(6),1-17(18),,DS Rathi,KKR,8-153 (120)
S07M011,2,37,24,1,9.25,1.0,0-13(6),1-24(18),,DS Rathi,KKR,5-188 (120)
S07M017,2,50,24,1,12.5,0.0,0-18(6),1-32(18),,DS Rathi,KKR,4-135 (94)
S07M032,2,52,24,1,13.0,1.0,0-31(12),1-21(12),,DS Rathi,KKR,4-220 (120)
S07M004,2,45,24,1,11.25,1.0,1-31(12),0-14(12),,Akash Vasisht,DC,10-241 (118)
S07M012,1,47,24,1,11.75,0.0,0-24(12),1-23(12),,Akash Vasisht,DC,7-234 (120)
S07M018,2,31,24,0,7.75,0.0,0-9(6),0-22(18),,Akash Vasisht,DC,1-164 (103)
S07M044,2,37,24,0,9.25,0.0,0-19(12),0-18(12),,Akash Vasisht,DC,5-220 (112)
S07M049,1,47,24,2,11.75,1.0,1-35(12),1-12(12),,Akash Vasisht,DC,10-110 (91)
S07M010,2,54,20,1,16.2,0.0,,1-23(12),0-31(8),YS Chahal,CSK,3-183 (110)
S07M014,2,23,12,1,11.5,0.0,0-12(6),,1-11(6),YS Chahal,CSK,5-174 (98)
S07M024,2,44,13,0,20.31,0.0,0-19(6),,0-25(7),YS Chahal,CSK,5-175 (103)
S07M043,2,28,16,2,10.5,1.0,,0-14(6),2-14(10),YS Chahal,CSK,10-179 (106)
S07M020,2,19,24,1,4.75,1.0,,1-19(24),,Imran Tahir,RCB,10-168 (118)
S07M027,2,35,24,0,8.75,0.5,,0-23(18),0-12(6),Imran Tahir,RCB,5-185 (120)
S07M036,1,28,24,2,7.0,1.0,2-2(12),,0-26(12),Imran Tahir,RCB,8-187 (120)
S07M037,2,9,6,0,9.0,0.0,,0-9(6),,Suryansh Shedge,KKR,2-179 (96)
S07M042,1,10,6,0,10.0,1.0,,0-10(6),,Suryansh Shedge,KKR,8-187 (120)
S07M046,2,17,18,3,5.67,1.0,,3-17(18),,Suryansh Shedge,KKR,10-122 (78)
S07M011,1,21,24,0,5.25,0.0,0-7(12),0-14(12),,AJ Hosein,MI,5-194 (120)
S07M016,2,21,24,2,5.25,0.0,1-18(18),1-3(6),,AJ Hosein,MI,7-214 (115)
S07M030,2,28,24,0,7.0,0.0,0-14(12),0-14(12),,AJ Hosein,MI,3-146 (97)
S07M033,1,35,24,1,8.75,0.0,0-16(12),1-19(12),,AJ Hosein,MI,3-191 (120)
S07M041,1,51,24,0,12.75,0.0,0-9(6),0-42(18),,AJ Hosein,MI,5-220 (120)
S07M003,1,16,18,2,5.33,0.0,2-16(18),,,Naman Tiwari,CSK,8-224 (120)
S07M018,1,31,24,1,7.75,1.0,1-26(18),,0-5(6),Naman Tiwari,CSK,10-161 (118)
S07M034,1,41,24,0,10.25,1.0,0-29(18),0-12(6),,Naman Tiwari,CSK,6-201 (120)
S07M005,2,12,6,0,12.0,0.0,,0-12(6),,MW Short,SRH,4-196 (115)
S07M012,2,22,12,0,11.0,1.0,,0-22(12),,MW Short,SRH,6-217 (120)
S07M022,2,33,18,1,11.0,0.0,0-14(6),1-19(12),,MW Short,SRH,6-193 (112)
S07M030,1,18,18,1,6.0,1.0,0-5(6),1-13(12),,MW Short,SRH,10-144 (116)
S07M031,2,6,6,0,6.0,0.0,,0-6(6),,MW Short,SRH,6-192 (110)
S07M037,1,18,12,0,9.0,1.0,,0-18(12),,MW Short,SRH,7-173 (120)
S07M044,1,23,18,1,7.67,1.0,1-11(6),0-12(12),,MW Short,SRH,7-219 (120)
S07M041,1,38,24,3,9.5,0.0,1-18(12),,2-20(12),Shivam Shukla,MI,5-220 (120)
S07M013,2,40,24,1,10.0,1.0,1-32(18),0-8(6),,Washington Sundar,GT,10-182 (112)
S07M016,1,36,24,1,9.0,1.0,1-21(12),0-15(12),,Washington Sundar,GT,9-210 (120)
S07M032,1,40,24,1,10.0,0.0,1-19(12),0-21(12),,Washington Sundar,GT,9-226 (120)
S07M010,1,34,24,1,8.5,1.0,1-20(12),,0-14(12),Rasikh Salam,SRH,6-180 (120)
S07M031,2,44,24,2,11.0,0.0,,2-13(12),0-31(12),Rasikh Salam,SRH,6-192 (110)
S07M044,1,49,24,2,12.25,1.0,,0-23(12),2-26(12),Saim Ayub,SRH,7-219 (120)
S07M047,1,31,24,1,7.75,1.0,1-18(12),0-9(6),0-4(6),Saim Ayub,SRH,6-185 (120)
S07M008,1,49,24,0,12.25,0.0,0-40(18),,0-9(6),LS Livingstone,KKR,8-153 (120)
S07M011,2,37,24,2,9.25,1.0,1-24(18),,1-13(6),LS Livingstone,KKR,5-188 (120)
S07M032,2,40,24,0,10.0,1.0,0-31(18),,0-9(6),LS Livingstone,KKR,4-220 (120)
S07M042,1,45,24,0,11.25,1.0,0-33(18),,0-12(6),LS Livingstone,KKR,8-187 (120)
S07M046,2,26,12,1,13.0,1.0,1-26(12),,,LS Livingstone,KKR,10-122 (78)
S07M004,1,42,24,2,10.5,0.0,0-13(6),2-29(18),,AR Patel,GT,2-251 (120)
S07M022,1,46,24,1,11.5,1.0,0-23(12),1-23(12),,AR Patel,GT,7-192 (120)
S07M039,1,55,24,3,13.75,1.0,2-22(6),,1-33(18),Abhishek Tanwar,MI,6-207 (120)
S07M004,1,67,24,0,16.75,0.0,0-12(6),0-31(12),0-24(6),V Nigam,GT,2-251 (120)
S07M006,2,25,18,0,8.33,0.0,0-9(6),0-16(12),,V Nigam,GT,0-185 (103)
S07M013,2,44,18,1,14.67,1.0,0-6(6),0-14(6),1-24(6),V Nigam,GT,10-182 (112)
S07M016,1,41,12,0,20.5,1.0,0-25(6),,0-16(6),V Nigam,GT,9-210 (120)
S07M028,1,45,24,2,11.25,1.0,0-16(6),0-24(12),2-5(6),V Nigam,GT,10-129 (105)
S07M032,1,23,6,0,23.0,0.0,,,0-23(6),V Nigam,GT,9-226 (120)
S07M039,2,41,20,0,12.3,0.0,,0-31(18),0-10(2),V Nigam,GT,4-208 (116)
S07M045,2,10,6,0,10.0,0.0,0-10(6),,,V Nigam,GT,6-184 (103)
S07M013,1,19,12,1,9.5,0.0,0-12(6),1-7(6),,SP Narine,PBKS,5-192 (120)
S07M043,1,11,12,1,5.5,0.0,,1-11(12),,SP Narine,PBKS,6-198 (120)
S07M006,2,24,18,0,8.0,0.0,,0-24(18),,Ashutosh Sharma,GT,0-185 (103)
S07M028,1,20,18,1,6.67,1.0,0-12(6),1-8(12),,Ashutosh Sharma,GT,10-129 (105)
S07M039,2,35,24,1,8.75,0.0,0-19(12),1-16(12),,Ashutosh Sharma,GT,4-208 (116)
S07M013,1,26,18,0,8.67,0.0,,0-16(12),0-10(6),Manvanth Kumar L,PBKS,5-192 (120)
S07M017,1,11,18,2,3.67,1.0,1-5(6),1-4(6),0-2(6),Manvanth Kumar L,PBKS,10-134 (106)
S07M023,1,48,24,0,12.0,0.0,0-19(6),0-14(12),0-15(6),Manvanth Kumar L,PBKS,6-188 (120)
S07M005,2,21,18,0,7.0,0.0,,0-21(18),,Shadab Khan,SRH,4-196 (115)
S07M010,1,26,18,0,8.67,1.0,,0-26(18),,Shadab Khan,SRH,6-180 (120)
S07M012,2,28,24,0,7.0,1.0,,0-28(24),,Shadab Khan,SRH,6-217 (120)
S07M030,1,45,20,2,13.5,1.0,1-25(12),,1-20(8),Shadab Khan,SRH,10-144 (116)
S07M016,2,48,24,1,12.0,0.0,0-2(0),1-46(24),,JM Coles,MI,7-214 (115)
S07M030,2,34,24,0,8.5,0.0,,0-34(24),,JM Coles,MI,3-146 (97)
S07M033,1,29,24,1,7.25,0.0,,1-29(24),,JM Coles,MI,3-191 (120)
S07M003,1,48,24,1,12.0,0.0,,1-29(18),0-19(6),Sonu Yadav,CSK,8-224 (120)
S07M010,2,37,24,0,9.25,0.0,0-18(18),,0-19(6),Sonu Yadav,CSK,3-183 (110)
S07M034,1,37,24,1,9.25,1.0,,1-16(12),0-21(12),Sonu Yadav,CSK,6-201 (120)
S07M024,1,23,18,2,7.67,1.0,1-21(12),1-2(6),,Shubhang Hegde,LSG,10-173 (115)
S07M035,1,49,24,0,12.25,0.0,0-28(12),0-21(12),,Shubhang Hegde,LSG,2-219 (120)
S07M005,2,46,18,1,15.33,0.0,,1-23(12),0-23(6),HH Pandya,SRH,4-196 (115)
S07M010,1,22,18,0,7.33,1.0,0-12(12),0-10(6),,HH Pandya,SRH,6-180 (120)
S07M012,2,41,18,0,13.67,1.0,0-11(6),0-30(12),,HH Pandya,SRH,6-217 (120)
S07M019,1,31,18,0,10.33,0.0,,0-31(18),,HH Pandya,SRH,4-219 (120)
S07M022,2,11,6,0,11.0,0.0,0-11(6),,,HH Pandya,SRH,6-193 (112)
S07M030,1,10,6,0,10.0,1.0,,0-10(6),,HH Pandya,SRH,10-144 (116)
S07M031,2,7,6,0,7.0,0.0,,0-7(6),,HH Pandya,SRH,6-192 (110)
S07M037,1,9,6,1,9.0,1.0,,1-9(6),,HH Pandya,SRH,7-173 (120)
S07M047,1,23,18,0,7.67,1.0,,0-23(18),,HH Pandya,SRH,6-185 (120)
S07M014,2,43,24,2,10.75,0.0,2-26(18),0-17(6),,M Siddharth,CSK,5-174 (98)
S07M002,2,37,22,1,10.09,0.0,0-6(6),0-9(6),1-22(10),JC Archer,LSG,3-184 (118)
S07M038,2,37,18,1,12.33,0.0,0-15(6),1-22(12),,JC Archer,LSG,3-201 (99)
S07M006,2,15,6,0,15.0,0.0,,0-15(6),,R Parag,GT,0-185 (103)
S07M013,2,0,6,1,0.0,1.0,,1-0(6),,R Parag,GT,10-182 (112)
S07M016,1,27,12,0,13.5,1.0,,0-27(12),,R Parag,GT,9-210 (120)
S07M022,1,27,12,0,13.5,1.0,,0-27(12),,R Parag,GT,7-192 (120)
S07M032,1,11,6,0,11.0,0.0,,0-11(6),,R Parag,GT,9-226 (120)
S07M045,2,13,6,1,13.0,0.0,,1-13(6),,R Parag,GT,6-184 (103)
S07M003,1,29,24,1,7.25,0.0,,1-29(24),,Abhishek Prabhakar,CSK,8-224 (120)
S07M008,2,12,12,1,6.0,1.0,,1-12(12),,M Markande,LSG,10-124 (101)
S07M042,2,25,18,0,8.33,0.0,,0-25(18),,M Markande,LSG,2-189 (115)
S07M010,2,30,24,1,7.5,0.0,0-10(12),1-20(12),,Naveen-ul-Haq,CSK,3-183 (110)
S07M002,1,31,24,1,7.75,1.0,,1-31(24),,LI Meriwala,PBKS,8-183 (120)
S07M026,1,22,12,1,11.0,0.0,,1-22(12),,Sunny Sandhu,DC,10-198 (110)
S07M034,2,12,12,0,6.0,0.0,,0-12(12),,Sunny Sandhu,DC,5-203 (108)
S07M038,1,13,12,0,6.5,1.0,,0-13(12),,Sunny Sandhu,DC,7-200 (120)
S07M011,2,37,24,1,9.25,1.0,,1-37(24),,Shahbaz Ahmed,KKR,5-188 (120)
S07M037,2,30,24,0,7.5,0.0,,0-30(24),,Shahbaz Ahmed,KKR,2-179 (96)
S07M019,1,32,24,1,8.0,0.0,1-29(18),0-3(6),,Vidyadhar Patil,SRH,4-219 (120)
S07M037,1,41,24,0,10.25,1.0,0-31(12),0-10(12),,Vidyadhar Patil,SRH,7-173 (120)
S07M036,1,37,24,1,9.25,1.0,,1-37(24),,Akshya Deka,RCB,8-187 (120)
S07M007,1,49,24,0,12.25,0.0,0-31(18),,0-18(6),Taskin Ahmed,MI,6-207 (120)
S07M023,2,31,24,0,7.75,1.0,0-23(18),0-8(6),,Taskin Ahmed,MI,4-179 (120)
S07M039,1,33,24,1,8.25,1.0,1-22(18),0-11(6),,Taskin Ahmed,MI,6-207 (120)
S07M033,2,16,12,1,8.0,1.0,,1-16(12),,PHKD Mendis,PBKS,8-148 (120)
S07M047,2,22,12,0,11.0,0.0,0-16(6),0-6(6),,PHKD Mendis,PBKS,4-187 (120)
S07M003,2,17,12,0,8.5,1.0,,0-17(12),,Ramandeep Singh,KKR,10-172 (114)
S07M017,2,18,12,1,9.0,0.0,,1-18(12),,Ramandeep Singh,KKR,4-135 (94)
S07M025,2,21,12,0,10.5,1.0,,0-21(12),,Ramandeep Singh,KKR,4-191 (120)
S07M028,2,22,12,0,11.0,0.0,,0-22(12),,Ramandeep Singh,KKR,5-130 (91)
S07M005,2,6,6,0,6.0,0.0,,0-6(6),,VR Iyer,SRH,4-196 (115)
S07M010,1,23,12,0,11.5,1.0,,0-23(12),,VR Iyer,SRH,6-180 (120)
S07M031,2,11,6,0,11.0,0.0,,0-11(6),,VR Iyer,SRH,6-192 (110)
S07M037,1,3,6,0,3.0,1.0,0-3(6),,,VR Iyer,SRH,7-173 (120)
S07M044,1,23,6,0,23.0,1.0,0-23(6),,,VR Iyer,SRH,7-219 (120)
S07M047,1,5,6,1,5.0,1.0,,1-5(6),,VR Iyer,SRH,6-185 (120)
S07M004,1,41,24,0,10.25,0.0,,0-20(18),0-21(6),Yash Punja,GT,2-251 (120)
S07M013,2,42,24,1,10.5,1.0,,1-32(18),0-10(6),Yash Punja,GT,10-182 (112)
S07M041,1,43,24,1,10.75,0.0,0-26(12),1-17(12),,DJ Willey,MI,5-220 (120)
S07M005,1,44,24,1,11.0,1.0,0-21(12),0-7(6),1-16(6),A Nagwaswalla,RR,8-195 (120)
S07M015,1,49,24,0,12.25,0.0,0-25(12),0-10(6),0-14(6),A Nagwaswalla,RR,3-220 (120)
S07M025,1,40,24,0,10.0,0.0,0-17(12),0-9(6),0-14(6),A Nagwaswalla,RR,5-202 (120)
S07M045,1,46,24,1,11.5,1.0,0-27(12),0-10(6),1-9(6),L Ngidi,RR,7-183 (120)
S07M004,2,37,12,1,18.5,1.0,0-18(6),,1-19(6),MJ Owen,DC,10-241 (118)
S07M018,2,24,18,0,8.0,0.0,0-12(6),0-6(6),0-6(6),MJ Owen,DC,1-164 (103)
S07M021,2,10,6,0,10.0,1.0,,0-10(6),,MJ Owen,DC,3-238 (120)
S07M014,2,30,14,0,12.86,0.0,,0-26(12),0-4(2),Usman Tariq,CSK,5-174 (98)
S07M024,2,31,18,1,10.33,0.0,,0-21(12),1-10(6),Usman Tariq,CSK,5-175 (103)
S07M036,2,27,12,0,13.5,0.0,,0-14(6),0-13(6),Usman Tariq,CSK,3-188 (100)
S07M030,2,33,19,0,10.42,0.0,0-29(18),,0-4(1),Mohammed Shami,MI,3-146 (97)
S07M033,1,55,24,1,13.75,0.0,0-40(18),,1-15(6),Mohammed Shami,MI,3-191 (120)
S07M012,2,34,18,1,11.33,1.0,1-34(18),,,Abdul Samad,SRH,6-217 (120)
S07M019,1,17,6,0,17.0,0.0,,0-17(6),,Abdul Samad,SRH,4-219 (120)
S07M019,1,63,24,1,15.75,0.0,0-27(12),,1-36(12),Tripuresh Singh,SRH,4-219 (120)
S07M011,1,60,24,0,15.0,0.0,,0-60(24),,M Shahrukh Khan,MI,5-194 (120)
S07M016,2,61,19,1,19.26,0.0,0-14(6),,1-47(13),M Shahrukh Khan,MI,7-214 (115)
S07M046,1,10,24,0,2.5,0.0,0-5(12),,0-5(12),J Miyaji,RCB,9-143 (120)
S07M027,1,28,24,0,7.0,0.5,,0-28(24),,Prashant Solanki,CSK,8-185 (120)
S07M025,1,13,12,0,6.5,0.0,0-8(6),0-5(6),,BA Stokes,RR,5-202 (120)
S07M029,2,23,18,0,7.67,0.0,0-15(12),0-8(6),,BA Stokes,RR,2-194 (118)
S07M008,2,12,12,0,6.0,1.0,0-5(6),0-7(6),,DR Mousley,LSG,10-124 (101)
S07M014,1,35,24,0,8.75,1.0,0-21(12),0-14(12),,DR Mousley,LSG,9-171 (120)
S07M019,2,32,24,0,8.0,1.0,0-21(12),0-11(12),,DR Mousley,LSG,8-193 (120)
S07M024,1,22,12,0,11.0,1.0,,0-22(12),,DR Mousley,LSG,10-173 (115)
S07M029,1,10,6,0,10.0,1.0,,0-10(6),,DR Mousley,LSG,10-190 (120)
S07M035,1,7,6,0,7.0,0.0,,0-7(6),,DR Mousley,LSG,2-219 (120)
S07M038,2,12,6,0,12.0,0.0,,0-12(6),,DR Mousley,LSG,3-201 (99)
S07M042,2,7,6,0,7.0,0.0,,0-7(6),,DR Mousley,LSG,2-189 (115)
S07M015,1,36,24,0,9.0,0.0,0-15(12),0-21(12),,T Natarajan,RR,3-220 (120)
S07M025,1,33,24,0,8.25,0.0,,0-14(12),0-19(12),T Natarajan,RR,5-202 (120)
S07M029,2,40,22,0,10.91,0.0,,0-14(12),0-26(10),T Natarajan,RR,2-194 (118)
S07M009,2,26,18,0,8.67,0.0,0-26(18),,,JN Loftie-Eaton,RR,5-92 (70)
S07M035,2,31,18,0,10.33,1.0,0-31(18),,,JN Loftie-Eaton,RR,5-218 (120)
S07M015,2,19,12,0,9.5,1.0,0-6(6),0-13(6),,Mayank Rawat,RCB,8-206 (120)
S07M041,2,41,24,0,10.25,1.0,0-17(12),0-24(12),,Mayank Rawat,RCB,7-216 (120)
S07M006,2,41,24,0,10.25,0.0,0-23(12),0-5(6),0-13(6),Auqib Nabi,GT,0-185 (103)
S07M003,2,17,12,0,8.5,1.0,0-17(12),,,D Wiese,KKR,10-172 (114)
S07M017,2,15,12,0,7.5,0.0,0-15(12),,,D Wiese,KKR,4-135 (94)
S07M025,2,9,12,0,4.5,1.0,0-9(12),,,D Wiese,KKR,4-191 (120)
S07M028,2,20,12,0,10.0,0.0,0-20(12),,,D Wiese,KKR,5-130 (91)
S07M032,2,18,6,0,18.0,1.0,0-18(6),,,D Wiese,KKR,4-220 (120)
S07M037,2,41,18,0,13.67,0.0,0-41(18),,,D Wiese,KKR,2-179 (96)
S07M046,2,39,18,0,13.0,1.0,0-39(18),,,D Wiese,KKR,10-122 (78)
S07M007,2,32,18,0,10.67,1.0,0-28(12),0-4(6),,GJ Maxwell,DC,10-185 (113)
S07M018,2,14,6,0,14.0,0.0,0-14(6),,,GJ Maxwell,DC,1-164 (103)
S07M021,2,37,18,0,12.33,1.0,0-17(6),0-20(12),,GJ Maxwell,DC,3-238 (120)
S07M026,1,29,24,0,7.25,0.0,0-9(6),0-20(18),,GJ Maxwell,DC,10-198 (110)
S07M034,2,41,24,0,10.25,0.0,0-14(6),0-27(18),,GJ Maxwell,DC,5-203 (108)
S07M038,1,35,24,0,8.75,1.0,0-7(6),0-28(18),,GJ Maxwell,DC,7-200 (120)
S07M044,2,58,24,0,14.5,0.0,0-17(6),0-20(12),0-21(6),GJ Maxwell,DC,5-220 (112)
S07M006,2,43,24,0,10.75,0.0,0-37(18),0-6(6),,TK Curran,GT,0-185 (103)
S07M029,1,47,24,0,11.75,1.0,0-20(12),0-27(12),,SR Watson,LSG,10-190 (120)
