match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S03M008,2,34,24,3,8.5,1.0,1-15(18),2-19(6),,Fazalhaq Farooqi,CSK,10-137 (99)
S03M018,1,33,18,0,11.0,0.0,,0-33(18),,Fazalhaq Farooqi,CSK,2-201 (120)
S03M022,2,38,24,0,9.5,0.0,0-21(18),0-17(6),,Fazalhaq Farooqi,CSK,4-178 (101)
S03M026,1,26,24,1,6.5,1.0,,1-26(24),,Fazalhaq Farooqi,CSK,4-212 (120)
S03M042,1,39,24,1,9.75,1.0,,1-39(24),,Fazalhaq Farooqi,CSK,7-181 (120)
S03M045,1,49,24,2,12.25,0.0,,2-49(24),,Fazalhaq Farooqi,CSK,7-205 (120)
S03M050,1,37,24,2,9.25,0.0,2-27(18),0-10(6),,Fazalhaq Farooqi,CSK,6-184 (120)
S03M054,2,40,24,1,10.0,0.0,1-35(18),0-5(6),,Fazalhaq Farooqi,CSK,6-178 (93)
S03M065,2,40,24,0,10.0,1.0,0-32(18),0-8(6),,Fazalhaq Farooqi,CSK,7-183 (120)
S03M011,1,37,24,1,9.25,0.0,,0-25(12),1-12(12),WG Jacks,LSG,3-220 (120)
S03M025,1,29,18,2,9.67,1.0,,,2-29(18),WG Jacks,LSG,9-177 (120)
S03M030,1,55,24,3,13.75,1.0,,0-7(6),3-48(18),WG Jacks,LSG,5-214 (120)
S03M044,1,40,24,1,10.0,0.0,,0-9(6),1-31(18),WG Jacks,LSG,8-182 (120)
S03M048,2,25,18,3,8.33,0.5,,1-11(6),2-14(12),WG Jacks,LSG,6-181 (120)
S03M055,2,24,18,1,8.0,1.0,,0-10(6),1-14(12),WG Jacks,LSG,3-189 (120)
S03M069,1,32,24,1,8.0,1.0,,0-26(18),1-6(6),WG Jacks,LSG,8-174 (120)
S03M001,2,15,5,0,18.0,0.0,,,0-15(5),LS Livingstone,SRH,5-207 (113)
S03M006,2,30,16,2,11.25,1.0,,1-8(6),1-22(10),LS Livingstone,SRH,10-165 (118)
S03M016,2,25,13,0,11.54,0.0,,0-14(6),0-11(7),LS Livingstone,SRH,6-199 (115)
S03M021,1,26,12,0,13.0,1.0,0-17(6),0-9(6),,LS Livingstone,SRH,7-198 (120)
S03M031,2,20,24,2,5.0,1.0,0-3(6),,2-17(18),LS Livingstone,SRH,8-162 (120)
S03M036,1,36,24,1,9.0,0.0,0-5(6),,1-31(18),LS Livingstone,SRH,3-205 (120)
S03M046,2,6,6,2,6.0,0.0,,,2-6(6),LS Livingstone,SRH,8-189 (111)
S03M052,2,32,14,2,13.71,1.0,,,2-32(14),LS Livingstone,SRH,10-169 (116)
S03M056,1,13,12,2,6.5,0.0,,,2-13(12),LS Livingstone,SRH,9-163 (120)
S03M062,1,30,18,1,10.0,0.0,,,1-30(18),LS Livingstone,SRH,5-197 (120)
S03M008,2,15,15,2,6.0,1.0,,1-15(12),1-0(3),MP Yadav,CSK,10-137 (99)
S03M022,2,17,12,1,8.5,0.0,,1-17(12),,MP Yadav,CSK,4-178 (101)
S03M036,2,30,24,2,7.5,1.0,1-20(18),,1-10(6),MP Yadav,CSK,9-181 (120)
S03M042,1,32,24,2,8.0,1.0,2-27(18),,0-5(6),MP Yadav,CSK,7-181 (120)
S03M045,1,32,24,1,8.0,0.0,1-20(18),,0-12(6),MP Yadav,CSK,7-205 (120)
S03M050,1,47,24,1,11.75,0.0,0-13(6),,1-34(18),MP Yadav,CSK,6-184 (120)
S03M054,2,35,12,0,17.5,0.0,,0-35(12),,MP Yadav,CSK,6-178 (93)
S03M065,2,52,24,3,13.0,1.0,,2-40(18),1-12(6),MP Yadav,CSK,7-183 (120)
S03M041,1,32,24,4,8.0,0.0,1-24(12),,3-8(12),AJ Tye,DC,5-198 (120)
S03M047,2,37,24,3,9.25,1.0,3-24(18),,0-13(6),AJ Tye,DC,5-206 (120)
S03M060,2,51,24,1,12.75,1.0,0-31(12),,1-20(12),AJ Tye,DC,10-190 (117)
S03M063,2,28,18,2,9.33,0.0,0-12(6),,2-16(12),AJ Tye,DC,9-189 (113)
S03M068,2,37,18,2,12.33,0.0,0-32(12),,2-5(6),AJ Tye,DC,3-197 (111)
S03M072,2,31,12,0,15.5,0.0,0-13(6),,0-18(6),AJ Tye,DC,4-191 (110)
S03M003,2,36,24,4,9.0,1.0,,2-14(12),2-22(12),A Nortje,RCB,8-183 (120)
S03M009,1,52,24,0,13.0,1.0,,0-8(6),0-44(18),A Nortje,RCB,6-195 (120)
S03M013,1,55,24,2,13.75,0.0,,2-5(6),0-50(18),A Nortje,RCB,6-216 (120)
S03M029,2,45,24,0,11.25,1.0,0-9(6),,0-36(18),A Nortje,RCB,3-211 (120)
S03M035,1,64,24,1,16.0,0.0,0-28(12),,1-36(12),A Nortje,RCB,7-211 (120)
S03M054,1,41,24,3,10.25,1.0,,1-1(6),2-40(18),A Nortje,RCB,7-177 (120)
S03M057,2,48,23,0,12.52,0.0,0-8(6),0-11(6),0-29(11),A Nortje,RCB,2-215 (119)
S03M067,1,33,18,1,11.0,1.0,0-13(6),1-3(6),0-17(6),A Nortje,RCB,4-185 (120)
S03M071,1,30,24,1,7.5,0.0,,1-30(24),,A Nortje,RCB,6-210 (120)
S03M004,1,64,24,0,16.0,0.0,0-31(12),0-33(12),,SP Narine,LSG,5-216 (120)
S03M007,1,33,24,1,8.25,0.0,,1-33(24),,SP Narine,LSG,6-202 (120)
S03M011,1,35,24,1,8.75,0.0,,1-35(24),,SP Narine,LSG,3-220 (120)
S03M017,1,25,24,0,6.25,0.0,,0-25(24),,SP Narine,LSG,6-189 (120)
S03M025,1,26,24,3,6.5,1.0,,3-26(24),,SP Narine,LSG,9-177 (120)
S03M030,1,36,24,0,9.0,1.0,,0-36(24),,SP Narine,LSG,5-214 (120)
S03M035,2,33,24,1,8.25,1.0,,1-33(24),,SP Narine,LSG,4-195 (120)
S03M039,1,37,24,1,9.25,1.0,,1-37(24),,SP Narine,LSG,7-192 (120)
S03M044,1,33,24,2,8.25,0.0,,2-33(24),,SP Narine,LSG,8-182 (120)
S03M048,2,31,24,1,7.75,0.5,,1-31(24),,SP Narine,LSG,6-181 (120)
S03M055,2,32,24,0,8.0,1.0,,0-32(24),,SP Narine,LSG,3-189 (120)
S03M061,2,31,24,0,7.75,0.0,,0-31(24),,SP Narine,LSG,4-179 (120)
S03M069,1,32,24,1,8.0,1.0,,1-32(24),,SP Narine,LSG,8-174 (120)
S03M001,1,38,24,0,9.5,1.0,0-22(18),,0-16(6),JR Hazlewood,RR,6-205 (120)
S03M007,2,34,24,0,8.5,1.0,0-24(18),0-10(6),,JR Hazlewood,RR,4-194 (120)
S03M023,1,55,24,1,13.75,0.0,1-42(18),0-13(6),,JR Hazlewood,RR,5-203 (120)
S03M029,1,30,24,1,7.5,0.0,0-16(12),1-14(12),,JR Hazlewood,RR,7-212 (120)
S03M034,1,30,24,3,7.5,0.0,2-24(18),1-6(6),,JR Hazlewood,RR,5-254 (120)
S03M037,2,29,24,1,7.25,1.0,1-18(18),0-11(6),,JR Hazlewood,RR,7-198 (120)
S03M042,2,49,24,2,12.25,0.0,0-46(18),2-3(6),,JR Hazlewood,RR,5-183 (101)
S03M049,1,38,24,1,9.5,1.0,1-31(18),0-7(6),,JR Hazlewood,RR,8-194 (120)
S03M053,1,34,24,0,8.5,0.0,0-27(18),0-7(6),,JR Hazlewood,RR,7-180 (120)
S03M070,2,31,24,2,7.75,0.0,0-16(12),2-15(12),,JR Hazlewood,RR,4-206 (111)
S03M005,1,34,24,2,8.5,1.0,1-15(12),1-19(12),,Ravi Bishnoi,PBKS,5-178 (120)
S03M020,2,24,24,2,6.0,1.0,,1-17(18),1-7(6),Ravi Bishnoi,PBKS,10-160 (120)
S03M024,2,17,12,1,8.5,0.0,,1-17(12),,Ravi Bishnoi,PBKS,9-130 (94)
S03M031,1,49,24,0,12.25,0.0,0-24(12),,0-25(12),Ravi Bishnoi,PBKS,4-174 (120)
S03M040,2,30,12,0,15.0,1.0,,0-30(12),,Ravi Bishnoi,PBKS,10-133 (87)
S03M043,1,41,24,1,10.25,1.0,,1-41(24),,Ravi Bishnoi,PBKS,5-177 (120)
S03M052,1,32,24,0,8.0,0.0,0-17(12),,0-15(12),Ravi Bishnoi,PBKS,7-179 (120)
S03M058,2,43,24,2,10.75,1.0,1-33(18),,1-10(6),Ravi Bishnoi,PBKS,10-188 (118)
S03M066,1,29,24,3,7.25,0.0,,1-25(18),2-4(6),Ravi Bishnoi,PBKS,4-204 (120)
S03M002,1,15,12,1,7.5,1.0,,1-15(12),,AR Patel,CSK,5-192 (120)
S03M008,2,41,24,1,10.25,1.0,,1-41(24),,AR Patel,CSK,10-137 (99)
S03M014,1,38,24,1,9.5,1.0,,1-38(24),,AR Patel,CSK,9-177 (120)
S03M022,2,42,24,1,10.5,0.0,,1-42(24),,AR Patel,CSK,4-178 (101)
S03M026,1,19,6,0,19.0,1.0,,0-19(6),,AR Patel,CSK,4-212 (120)
S03M032,1,41,24,2,10.25,0.0,,0-15(12),2-26(12),AR Patel,CSK,3-200 (120)
S03M036,2,42,24,0,10.5,1.0,0-31(18),0-11(6),,AR Patel,CSK,9-181 (120)
S03M042,1,37,24,0,9.25,1.0,,0-37(24),,AR Patel,CSK,7-181 (120)
S03M045,1,36,24,0,9.0,0.0,,0-36(24),,AR Patel,CSK,7-205 (120)
S03M050,1,42,24,1,10.5,0.0,,1-42(24),,AR Patel,CSK,6-184 (120)
S03M054,2,34,24,2,8.5,0.0,,2-34(24),,AR Patel,CSK,6-178 (93)
S03M058,1,28,24,2,7.0,0.0,,0-5(6),2-23(18),AR Patel,CSK,4-190 (120)
S03M065,2,39,24,0,9.75,1.0,0-7(6),0-32(18),,AR Patel,CSK,7-183 (120)
S03M001,1,46,24,1,11.5,1.0,,0-16(12),1-30(12),Mayank Dagar,RR,6-205 (120)
S03M007,2,30,24,0,7.5,1.0,0-26(18),0-4(6),,Mayank Dagar,RR,4-194 (120)
S03M012,1,27,24,2,6.75,0.0,0-14(12),0-5(6),2-8(6),Mayank Dagar,RR,8-181 (120)
S03M016,1,40,24,1,10.0,1.0,1-26(12),0-7(6),0-7(6),Mayank Dagar,RR,8-197 (120)
S03M029,1,53,24,2,13.25,0.0,0-22(12),0-17(6),2-14(6),Mayank Dagar,RR,7-212 (120)
S03M034,1,47,18,1,15.67,0.0,0-19(6),0-10(6),1-18(6),Mayank Dagar,RR,5-254 (120)
S03M037,2,44,24,2,11.0,1.0,,0-16(12),2-28(12),Mayank Dagar,RR,7-198 (120)
S03M059,2,33,24,1,8.25,1.0,0-20(12),0-7(6),1-6(6),Mayank Dagar,RR,4-198 (120)
S03M066,2,35,24,1,8.75,1.0,,0-23(12),1-12(12),Mayank Dagar,RR,7-185 (120)
S03M070,2,48,24,0,12.0,0.0,0-24(12),0-16(6),0-8(6),Mayank Dagar,RR,4-206 (111)
S03M002,1,38,18,0,12.67,1.0,,0-1(0),0-37(18),Suryansh Shedge,CSK,5-192 (120)
S03M008,2,25,18,2,8.33,1.0,,0-18(12),2-7(6),Suryansh Shedge,CSK,10-137 (99)
S03M018,1,42,24,1,10.5,0.0,,1-31(12),0-11(12),Suryansh Shedge,CSK,2-201 (120)
S03M022,2,36,17,1,12.71,0.0,,0-27(12),1-9(5),Suryansh Shedge,CSK,4-178 (101)
S03M026,1,34,18,2,11.33,1.0,,,2-34(18),Suryansh Shedge,CSK,4-212 (120)
S03M032,1,40,24,0,10.0,0.0,,0-40(24),,Suryansh Shedge,CSK,3-200 (120)
S03M042,1,39,24,2,9.75,1.0,,0-11(6),2-28(18),Suryansh Shedge,CSK,7-181 (120)
S03M045,1,53,24,0,13.25,0.0,,0-12(6),0-41(18),Suryansh Shedge,CSK,7-205 (120)
S03M050,1,27,24,0,6.75,0.0,,0-27(24),,Suryansh Shedge,CSK,6-184 (120)
S03M054,2,18,9,1,12.0,0.0,,1-6(6),0-12(3),Suryansh Shedge,CSK,6-178 (93)
S03M058,1,39,24,0,9.75,0.0,,0-39(24),,Suryansh Shedge,CSK,4-190 (120)
S03M065,2,21,24,1,5.25,1.0,,1-7(12),0-14(12),Suryansh Shedge,CSK,7-183 (120)
S03M035,2,32,18,1,10.67,1.0,,0-12(6),1-20(12),NT Ellis,LSG,4-195 (120)
S03M039,1,43,24,2,10.75,1.0,0-7(6),,2-36(18),NT Ellis,LSG,7-192 (120)
S03M061,2,43,24,1,10.75,0.0,1-8(6),,0-35(18),NT Ellis,LSG,4-179 (120)
S03M065,1,28,24,1,7.0,0.0,1-7(12),,0-21(12),NT Ellis,LSG,7-191 (120)
S03M069,1,47,24,5,11.75,1.0,,0-10(6),5-37(18),NT Ellis,LSG,8-174 (120)
S03M005,1,38,24,0,9.5,1.0,0-21(12),0-17(12),,Washington Sundar,PBKS,5-178 (120)
S03M009,2,19,18,1,6.33,0.0,1-8(6),0-11(12),,Washington Sundar,PBKS,4-198 (111)
S03M015,2,18,18,0,6.0,1.0,,0-5(6),0-13(12),Washington Sundar,PBKS,5-177 (120)
S03M020,2,38,24,2,9.5,1.0,2-27(18),0-11(6),,Washington Sundar,PBKS,10-160 (120)
S03M024,2,26,24,1,6.5,0.0,1-20(18),0-6(6),,Washington Sundar,PBKS,9-130 (94)
S03M028,1,27,18,0,9.0,0.0,0-7(6),0-20(12),,Washington Sundar,PBKS,7-180 (120)
S03M031,1,36,24,0,9.0,0.0,,0-36(24),,Washington Sundar,PBKS,4-174 (120)
S03M040,2,25,18,2,8.33,1.0,0-8(6),2-17(12),,Washington Sundar,PBKS,10-133 (87)
S03M043,1,36,24,1,9.0,1.0,0-26(12),1-10(12),,Washington Sundar,PBKS,5-177 (120)
S03M047,1,17,12,0,8.5,0.0,0-5(6),0-12(6),,Washington Sundar,PBKS,3-234 (120)
S03M052,1,18,18,1,6.0,0.0,,1-18(18),,Washington Sundar,PBKS,7-179 (120)
S03M058,2,19,18,1,6.33,1.0,,1-19(18),,Washington Sundar,PBKS,10-188 (118)
S03M061,1,41,18,0,13.67,1.0,0-13(6),0-28(12),,Washington Sundar,PBKS,5-178 (120)
S03M066,1,34,24,0,8.5,0.0,0-7(12),0-27(12),,Washington Sundar,PBKS,4-204 (120)
S03M006,2,31,24,1,7.75,1.0,0-3(6),0-18(12),1-10(6),KH Pandya,SRH,10-165 (118)
S03M016,2,27,18,0,9.0,0.0,0-13(6),0-14(12),,KH Pandya,SRH,6-199 (115)
S03M021,1,17,18,2,5.67,1.0,2-11(12),0-6(6),,KH Pandya,SRH,7-198 (120)
S03M031,2,27,24,2,6.75,1.0,0-25(18),2-2(6),,KH Pandya,SRH,8-162 (120)
S03M036,1,34,24,0,8.5,0.0,0-28(18),0-6(6),,KH Pandya,SRH,3-205 (120)
S03M046,2,46,24,0,11.5,0.0,0-11(6),0-35(18),,KH Pandya,SRH,8-189 (111)
S03M052,2,32,24,2,8.0,1.0,0-12(12),2-20(12),,KH Pandya,SRH,10-169 (116)
S03M056,1,27,18,1,9.0,0.0,1-27(18),,,KH Pandya,SRH,9-163 (120)
S03M062,1,45,24,1,11.25,0.0,0-37(18),1-8(6),,KH Pandya,SRH,5-197 (120)
S03M017,1,30,24,3,7.5,0.0,1-14(6),2-16(18),,BA Stokes,LSG,6-189 (120)
S03M035,2,44,24,2,11.0,1.0,1-32(12),1-12(12),,BA Stokes,LSG,4-195 (120)
S03M039,1,31,24,1,7.75,1.0,,1-31(24),,BA Stokes,LSG,7-192 (120)
S03M061,2,43,24,0,10.75,0.0,,0-43(24),,BA Stokes,LSG,4-179 (120)
S03M065,1,29,24,3,7.25,0.0,,3-29(24),,BA Stokes,LSG,7-191 (120)
S03M006,2,32,24,3,8.0,1.0,1-24(12),2-8(12),,Kuldeep Yadav,SRH,10-165 (118)
S03M016,2,31,24,0,7.75,0.0,0-17(12),0-14(12),,Kuldeep Yadav,SRH,6-199 (115)
S03M021,1,46,24,0,11.5,1.0,0-24(12),0-22(12),,Kuldeep Yadav,SRH,7-198 (120)
S03M031,2,41,24,2,10.25,1.0,1-12(6),1-29(18),,Kuldeep Yadav,SRH,8-162 (120)
S03M036,1,43,24,0,10.75,0.0,0-13(6),0-30(18),,Kuldeep Yadav,SRH,3-205 (120)
S03M046,2,26,18,3,8.67,0.0,0-11(6),3-15(12),,Kuldeep Yadav,SRH,8-189 (111)
S03M052,2,18,18,1,6.0,1.0,0-12(12),1-6(6),,Kuldeep Yadav,SRH,10-169 (116)
S03M056,1,5,6,0,5.0,0.0,0-5(6),,,Kuldeep Yadav,SRH,9-163 (120)
S03M062,1,24,18,0,8.0,0.0,0-6(6),0-18(12),,Kuldeep Yadav,SRH,5-197 (120)
S03M005,2,36,24,1,9.0,0.0,,0-15(12),1-21(12),Mohammad Nabi,GT,5-180 (118)
S03M010,2,30,24,1,7.5,1.0,1-23(12),0-3(6),0-4(6),Mohammad Nabi,GT,8-191 (120)
S03M014,2,37,24,2,9.25,0.0,0-16(12),,2-21(12),Mohammad Nabi,GT,6-182 (115)
S03M019,2,49,24,0,12.25,0.0,,0-32(18),0-17(6),Mohammad Nabi,GT,3-211 (118)
S03M024,1,24,24,3,6.0,1.0,0-11(6),1-5(6),2-8(12),Mohammad Nabi,GT,9-126 (120)
S03M055,1,48,24,2,12.0,0.0,1-25(12),1-9(6),0-14(6),Mohammad Nabi,GT,6-194 (120)
S03M059,1,39,24,0,9.75,0.0,,0-20(12),0-19(12),Mohammad Nabi,GT,5-207 (120)
S03M006,1,35,24,1,8.75,0.0,1-14(12),,0-21(12),M Theekshana,MI,8-171 (120)
S03M012,2,32,24,2,8.0,1.0,0-8(6),,2-24(18),M Theekshana,MI,8-175 (120)
S03M038,2,35,21,2,10.0,0.0,0-18(12),,2-17(9),M Theekshana,MI,6-205 (117)
S03M043,2,32,24,0,8.0,0.0,0-15(12),,0-17(12),M Theekshana,MI,4-182 (119)
S03M048,1,51,24,0,12.75,0.5,0-13(6),,0-38(18),M Theekshana,MI,5-181 (120)
S03M073,2,34,24,3,8.5,1.0,0-5(6),,3-29(18),M Theekshana,MI,9-196 (120)
S03M074,2,45,24,1,11.25,0.0,0-4(6),,1-41(18),M Theekshana,MI,6-212 (120)
S03M001,1,21,18,3,7.0,1.0,,3-21(18),,Sandeep Sharma,RR,6-205 (120)
S03M007,2,34,24,0,8.5,1.0,,0-7(6),0-27(18),Sandeep Sharma,RR,4-194 (120)
S03M023,1,48,24,0,12.0,0.0,,0-29(18),0-19(6),Sandeep Sharma,RR,5-203 (120)
S03M029,1,31,18,1,10.33,0.0,,0-8(6),1-23(12),Sandeep Sharma,RR,7-212 (120)
S03M034,1,47,18,0,15.67,0.0,,0-10(6),0-37(12),Sandeep Sharma,RR,5-254 (120)
S03M042,2,39,17,0,13.76,0.0,,0-24(12),0-15(5),Sandeep Sharma,RR,5-183 (101)
S03M049,1,35,24,1,8.75,1.0,,0-9(12),1-26(12),Sandeep Sharma,RR,8-194 (120)
S03M053,1,31,24,3,7.75,0.0,,2-10(12),1-21(12),Sandeep Sharma,RR,7-180 (120)
S03M070,2,38,18,1,12.67,0.0,,0-24(12),1-14(6),Sandeep Sharma,RR,4-206 (111)
S03M014,1,32,24,3,8.0,1.0,1-12(12),,2-20(12),M Siddharth,CSK,9-177 (120)
S03M018,1,31,24,1,7.75,0.0,0-5(6),0-7(6),1-19(12),M Siddharth,CSK,2-201 (120)
S03M032,1,29,24,1,7.25,0.0,1-12(12),0-10(6),0-7(6),M Siddharth,CSK,3-200 (120)
S03M036,2,35,24,1,8.75,1.0,,1-20(18),0-15(6),M Siddharth,CSK,9-181 (120)
S03M058,1,32,24,2,8.0,0.0,1-25(18),1-7(6),,M Siddharth,CSK,4-190 (120)
S03M003,2,12,12,0,6.0,1.0,,0-12(12),,C Green,RCB,8-183 (120)
S03M009,1,23,18,1,7.67,1.0,,1-23(18),,C Green,RCB,6-195 (120)
S03M013,1,25,18,1,8.33,0.0,,1-25(18),,C Green,RCB,6-216 (120)
S03M019,1,28,18,1,9.33,1.0,,1-28(18),,C Green,RCB,8-210 (120)
S03M029,2,20,12,1,10.0,1.0,,1-20(12),,C Green,RCB,3-211 (120)
S03M035,1,9,12,1,4.5,0.0,,1-9(12),,C Green,RCB,7-211 (120)
S03M045,2,38,24,1,9.5,1.0,,1-30(18),0-8(6),C Green,RCB,9-171 (120)
S03M049,2,57,24,0,14.25,0.0,,0-38(18),0-19(6),C Green,RCB,6-196 (114)
S03M054,1,8,6,1,8.0,1.0,,1-8(6),,C Green,RCB,7-177 (120)
S03M057,2,11,6,0,11.0,0.0,,0-11(6),,C Green,RCB,2-215 (119)
S03M067,1,15,12,1,7.5,1.0,,1-15(12),,C Green,RCB,4-185 (120)
S03M071,1,21,12,0,10.5,0.0,0-14(6),0-7(6),,C Green,RCB,6-210 (120)
S03M015,2,8,6,1,8.0,1.0,1-8(6),,,Shashank Singh,PBKS,5-177 (120)
S03M020,2,25,18,1,8.33,1.0,1-4(6),,0-21(12),Shashank Singh,PBKS,10-160 (120)
S03M024,2,18,12,1,9.0,0.0,1-8(6),0-10(6),,Shashank Singh,PBKS,9-130 (94)
S03M028,1,5,6,0,5.0,0.0,0-5(6),,,Shashank Singh,PBKS,7-180 (120)
S03M031,1,0,6,0,0.0,0.0,0-0(6),,,Shashank Singh,PBKS,4-174 (120)
S03M040,2,20,12,1,10.0,1.0,1-20(12),,,Shashank Singh,PBKS,10-133 (87)
S03M043,1,5,6,1,5.0,1.0,1-5(6),,,Shashank Singh,PBKS,5-177 (120)
S03M047,1,21,18,0,7.0,0.0,0-21(18),,,Shashank Singh,PBKS,3-234 (120)
S03M052,1,15,12,0,7.5,0.0,0-15(12),,,Shashank Singh,PBKS,7-179 (120)
S03M058,2,10,12,1,5.0,1.0,1-10(12),,,Shashank Singh,PBKS,10-188 (118)
S03M061,1,14,18,1,4.67,1.0,1-14(18),,,Shashank Singh,PBKS,5-178 (120)
S03M066,1,24,12,0,12.0,0.0,0-24(12),,,Shashank Singh,PBKS,4-204 (120)
S03M044,2,8,12,0,4.0,1.0,,0-8(12),,PHKD Mendis,KKR,6-174 (120)
S03M051,1,14,12,1,7.0,0.0,,1-14(12),,PHKD Mendis,KKR,5-175 (120)
S03M056,2,15,17,3,5.29,1.0,,0-5(6),3-10(11),PHKD Mendis,KKR,10-130 (107)
S03M060,1,41,24,1,10.25,0.0,,1-41(24),,PHKD Mendis,KKR,7-193 (120)
S03M064,1,34,24,1,8.5,1.0,,1-34(24),,PHKD Mendis,KKR,10-169 (111)
S03M067,2,28,24,1,7.0,0.0,,1-28(24),,PHKD Mendis,KKR,5-186 (120)
S03M027,1,19,18,1,6.33,1.0,,0-13(12),1-6(6),CJ Jordan,GT,7-168 (120)
S03M033,2,31,24,1,7.75,1.0,,1-14(12),0-17(12),CJ Jordan,GT,9-172 (120)
S03M039,2,12,15,1,4.8,0.0,,0-3(6),1-9(9),CJ Jordan,GT,4-193 (117)
S03M050,2,41,24,0,10.25,1.0,,0-22(18),0-19(6),CJ Jordan,GT,6-181 (120)
S03M063,1,34,24,3,8.5,1.0,,3-26(18),0-8(6),CJ Jordan,GT,8-188 (120)
S03M071,2,34,24,1,8.5,1.0,,0-17(12),1-17(12),CJ Jordan,GT,6-190 (120)
S03M004,2,36,24,1,9.0,1.0,,1-36(24),,MM Ali,KKR,6-202 (120)
S03M008,1,29,24,1,7.25,0.0,,1-29(24),,MM Ali,KKR,8-138 (120)
S03M015,1,40,24,1,10.0,0.0,,1-40(24),,MM Ali,KKR,4-197 (120)
S03M020,1,26,24,1,6.5,0.0,,1-26(24),,MM Ali,KKR,5-174 (120)
S03M044,2,37,24,0,9.25,1.0,0-20(18),0-17(6),,MM Ali,KKR,6-174 (120)
S03M051,1,27,24,2,6.75,0.0,1-25(18),1-2(6),,MM Ali,KKR,5-175 (120)
S03M056,2,37,24,1,9.25,1.0,1-22(12),0-15(12),,MM Ali,KKR,10-130 (107)
S03M009,2,38,24,2,9.5,0.0,0-16(12),2-22(12),,PJ Cummins,PBKS,4-198 (111)
S03M015,2,35,24,0,8.75,1.0,0-20(12),0-6(6),0-9(6),PJ Cummins,PBKS,5-177 (120)
S03M028,1,38,24,2,9.5,0.0,0-26(12),2-12(12),,PJ Cummins,PBKS,7-180 (120)
S03M047,1,32,18,1,10.67,0.0,,1-32(18),,PJ Cummins,PBKS,3-234 (120)
S03M061,1,26,24,2,6.5,1.0,,2-26(24),,PJ Cummins,PBKS,5-178 (120)
S03M004,2,35,24,1,8.75,1.0,,1-35(24),,Arshad Khan,KKR,6-202 (120)
S03M008,1,16,24,2,4.0,0.0,,2-16(24),,Arshad Khan,KKR,8-138 (120)
S03M015,1,35,24,0,8.75,0.0,,0-35(24),,Arshad Khan,KKR,4-197 (120)
S03M020,1,41,24,1,10.25,0.0,,1-23(12),0-18(12),Arshad Khan,KKR,5-174 (120)
S03M023,2,40,24,0,10.0,1.0,,0-40(24),,Arshad Khan,KKR,6-198 (120)
S03M027,2,34,24,1,8.5,0.0,,1-34(24),,Arshad Khan,KKR,3-169 (105)
S03M060,1,39,24,2,9.75,0.0,,2-39(24),,Arshad Khan,KKR,7-193 (120)
S03M064,1,44,24,0,11.0,1.0,,0-44(24),,Arshad Khan,KKR,10-169 (111)
S03M067,2,40,24,0,10.0,0.0,0-30(18),0-10(6),,Arshad Khan,KKR,5-186 (120)
S03M020,1,37,24,0,9.25,0.0,0-31(18),0-6(6),,R Ashwin,KKR,5-174 (120)
S03M023,2,30,24,1,7.5,1.0,,1-30(24),,R Ashwin,KKR,6-198 (120)
S03M027,2,31,24,0,7.75,0.0,,0-31(24),,R Ashwin,KKR,3-169 (105)
S03M032,2,24,24,2,6.0,1.0,2-17(18),0-7(6),,R Ashwin,KKR,5-192 (120)
S03M037,1,58,24,0,14.5,0.0,0-47(18),0-11(6),,R Ashwin,KKR,6-229 (120)
S03M044,2,43,24,2,10.75,1.0,0-22(12),,2-21(12),R Ashwin,KKR,6-174 (120)
S03M051,1,37,24,1,9.25,0.0,0-23(12),,1-14(12),R Ashwin,KKR,5-175 (120)
S03M056,2,24,18,1,8.0,1.0,0-12(12),,1-12(6),R Ashwin,KKR,10-130 (107)
S03M027,1,26,18,0,8.67,1.0,0-26(18),,,Yudhvir Singh,GT,7-168 (120)
S03M033,2,30,24,2,7.5,1.0,2-16(18),0-14(6),,Yudhvir Singh,GT,9-172 (120)
S03M039,2,43,24,2,10.75,0.0,1-24(12),1-19(12),,Yudhvir Singh,GT,4-193 (117)
S03M046,1,37,18,0,12.33,1.0,0-37(18),,,Yudhvir Singh,GT,6-187 (120)
S03M050,2,27,24,1,6.75,1.0,1-15(18),0-12(6),,Yudhvir Singh,GT,6-181 (120)
S03M063,1,33,24,1,8.25,1.0,1-23(18),0-10(6),,Yudhvir Singh,GT,8-188 (120)
S03M070,1,36,18,0,12.0,1.0,0-36(18),,,Yudhvir Singh,GT,4-205 (120)
S03M071,2,25,18,1,8.33,1.0,1-25(18),,,Yudhvir Singh,GT,6-190 (120)
S03M007,1,40,24,0,10.0,0.0,,0-31(18),0-9(6),Zeeshan Ansari,LSG,6-202 (120)
S03M025,1,40,24,1,10.0,1.0,0-24(12),1-16(12),,Zeeshan Ansari,LSG,9-177 (120)
S03M030,1,20,18,2,6.67,1.0,,0-16(12),2-4(6),Zeeshan Ansari,LSG,5-214 (120)
S03M044,1,18,18,0,6.0,0.0,0-8(12),0-10(6),,Zeeshan Ansari,LSG,8-182 (120)
S03M048,2,43,24,2,10.75,0.5,1-9(6),0-15(6),1-19(12),Zeeshan Ansari,LSG,6-181 (120)
S03M055,2,48,24,2,12.0,1.0,1-24(12),1-13(6),0-11(6),Zeeshan Ansari,LSG,3-189 (120)
